name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
masquerade! - rock simulation mix,masquerade / Winter Grooves,TRF,1995-02-01,321000,17,0,1,0.577,0.00141,0.797,0.000988,0.251,-6.4,0.0301,129.996,4,0.259,winter
WINTER SONG (“雪のクリスマス” WORLDWIDE VERSION),WINTER SONG,DREAMS COME TRUE,1994-01-07,285533,0,4,1,0.59,0.0844,0.337,0,0.224,-10.922,0.0309,123.951,4,0.135,winter
ロード,THE虎舞竜 SUPER BEST,THE TRABRYU,2006-08-23,270001,45,4,0,0.613,0.821,0.452,0,0.347,-6.305,0.0283,122.615,4,0.512,winter
楽園,THE YELLOW MONKEY IS HERE. NEW BEST,THE YELLOW MONKEY,2017-05-21,280733,21,4,1,0.457,0.0000076,0.942,0.00527,0.354,-3.555,0.0389,116.016,4,0.7,winter
1/3の純情な感情 (アルバムバージョン),SIAM SHADE IV・Zero,SIAM SHADE,1998-01-21,224400,0,1,0,0.527,0.00975,0.883,0,0.126,-4.639,0.0534,152.018,4,0.516,winter
"Winter,again",THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,GLAY,2009-10-21,314933,47,9,1,0.518,0.00619,0.807,0,0.0916,-4.995,0.0371,113.798,4,0.497,winter
HOWEVER,THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,GLAY,2009-10-21,334640,52,0,1,0.338,0.116,0.834,0,0.0859,-4.447,0.0477,172.023,4,0.412,winter
SWEET PAIN - Original Mix,SWEET PAIN,globe,1995-11-01,307783,17,0,1,0.64,0.0019,0.868,0.012,0.0973,-5.299,0.0363,124.953,4,0.508,winter
Addicted To You - UP-IN-HEAVEN MIX,Addicted To You,Hikaru Utada,1999-11-10,318866,28,5,0,0.72,0.0847,0.857,0.0000676,0.0545,-3.924,0.0501,98.516,4,0.872,winter
Long Way Home,Long Way Home,SPEED,1999-11-03,344000,26,0,1,0.742,0.152,0.815,0,0.307,-7.312,0.0508,90.971,4,0.674,winter
Wishing On The Same Star,Wishing On The Same Star,Namie Amuro,2002-09-11,294533,27,2,0,0.592,0.233,0.603,0,0.118,-4.713,0.0264,132.056,4,0.258,winter
SWEET 19 BLUES,SWEET 19 BLUES,Namie Amuro,1996-08-21,335900,35,0,1,0.572,0.286,0.684,0.00013,0.0453,-7.631,0.0267,80.036,4,0.542,winter
CAN YOU CELEBRATE?,CAN YOU CELEBRATE?,Namie Amuro,1997-02-19,376500,41,0,1,0.391,0.258,0.735,0.000536,0.376,-6.727,0.0505,167.841,4,0.236,winter
輪舞曲 (ロンド),輪舞曲,Yumi Matsutoya,1995-11-13,279226,23,9,0,0.698,0.0652,0.683,0,0.367,-9.427,0.0616,101.171,4,0.881,winter
Chase the Chance,Chase the Chance,Namie Amuro,1995-12-04,272300,38,11,0,0.637,0.0194,0.946,0,0.412,-7.425,0.0569,125.184,4,0.646,winter
グロリアス,THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,GLAY,2009-10-21,295893,41,5,1,0.445,0.033,0.955,0.00000673,0.14,-3.083,0.0651,146.79,4,0.505,winter
名もなき詩,深海,Mr.Children,1996-06-24,328173,0,7,1,0.555,0.0415,0.852,0,0.2,-5.094,0.0375,125.899,4,0.7,winter
幸せになりたい,"広瀬香美 THE BEST ""Love Winters""",Kohmi Hirose,1998-11-11,248366,37,7,0,0.603,0.566,0.584,0.0000575,0.0887,-7.404,0.0324,199.774,4,0.584,winter
夢見る少女じゃいられない,夢見る少女じゃいられない,Nanase Aikawa,1995-11-08,258066,27,1,0,0.534,0.0152,0.966,0.000161,0.0193,-3.739,0.0744,159.012,4,0.726,winter
プライマル,プライマル,Original Love,1996,292960,43,7,1,0.612,0.285,0.473,0.00000223,0.0653,-9.132,0.0234,94.993,4,0.177,winter
Shapes Of Love,Shapes Of Love,Every Little Thing,1997-10-22,295666,18,11,0,0.591,0.00688,0.919,0.000039,0.33,-4.077,0.0383,118.974,4,0.731,winter
HEAVEN,HEAVEN,Masaharu Fukuyama,2010,219066,0,9,1,0.531,0.0213,0.967,0,0.562,-5.132,0.108,101.924,4,0.539,winter
一緒に・・・,一緒に・・・,MAX,1999-11-25,314500,15,8,0,0.631,0.0107,0.828,0.00272,0.305,-5.218,0.0304,116.085,4,0.676,winter
ラストツアー~約束の場所へ~(ウラシ?オストックrecording),Gift ~Bluem of Xtra~,Bluem of Youth,2002-03-27,319573,0,9,1,0.499,0.205,0.632,0,0.168,-6.437,0.0318,150.006,4,0.335,winter
罪と罰,勝訴ストリップ,Sheena Ringo,2000-03-31,332680,52,5,1,0.368,0.000275,0.908,0.163,0.276,-1.175,0.0428,118.415,3,0.342,winter
ギブス,勝訴ストリップ,Sheena Ringo,2000-03-31,338293,51,7,1,0.303,0.0217,0.855,0.0742,0.515,-2.805,0.0524,153.993,4,0.386,winter
a song is born,a song is born,Ayumi Hamasaki,2001-12-12,360666,42,7,1,0.541,0.0802,0.665,0.00000107,0.113,-6.993,0.0293,164.089,4,0.278,winter
ムーンライト,ムーンライト,Kuzu,2001-11-07,184373,33,3,1,0.666,0.361,0.576,0,0.165,-5.47,0.0273,131.045,4,0.69,winter
果てなく続くストーリー,果てなく続くストーリー,MISIA,2002-01-30,387433,17,11,1,0.487,0.622,0.394,0.0000179,0.11,-4.2,0.025,78.953,4,0.0855,winter
HERO,HERO,Mr.Children,2002-12-11,339200,0,9,1,0.551,0.198,0.574,0.00000221,0.123,-7.164,0.0238,80.992,4,0.65,winter
Ring,Ring,Ken Hirai,2002-11-07,317960,0,0,1,0.473,0.696,0.627,0,0.27,-5.744,0.0316,143.862,4,0.307,winter
UNSPEAKABLE,UNTITLED,Every Little Thing,2002-12-18,261800,35,3,1,0.491,0.243,0.643,0,0.0773,-4.926,0.0273,76.994,4,0.237,winter
We can't stop the music,BEAT BALL,DA PUMP,2000-07-19,258333,33,0,1,0.747,0.17,0.972,0.0000014,0.303,-2.852,0.162,107.989,4,0.431,winter
winter fall,Clicked Singles Best 13,L'Arc-en-Ciel,2001-03-14,293626,0,1,0,0.383,0.19,0.822,0.00000206,0.191,-4.944,0.0428,166.053,4,0.626,winter
snow drop,snow drop,L'Arc-en-Ciel,1998-10-07,275000,0,2,1,0.455,0.00131,0.797,0.00134,0.131,-4.697,0.031,137.016,4,0.661,winter
海とあなたの物語,海とあなたの物語,未来玲可,1998-11-04,268773,23,8,1,0.455,0.000384,0.909,0.332,0.355,-3.14,0.0461,96.166,4,0.238,winter
ゲレンデがとけるほど恋したい,冬のCMベスト,Kohmi Hirose,2006,313415,17,9,0,0.658,0.152,0.894,0.00000746,0.285,-4.974,0.0724,125.804,4,0.584,winter
ロマンスの神様,冬のCMベスト,Kohmi Hirose,2006,269283,38,1,1,0.667,0.149,0.802,0.00000184,0.163,-6.495,0.0349,125.91,4,0.556,winter
promise,冬のCMベスト,Kohmi Hirose,2006,280996,22,7,0,0.603,0.204,0.915,0.00118,0.0792,-3.903,0.0954,123.962,4,0.544,winter
DEPARTURES - Album Mix,globe,globe,1996-03-31,323766,42,5,0,0.606,0.0155,0.778,0.0305,0.203,-7.015,0.0335,99.977,4,0.237,winter
Can't Stop Fallin' in Love,FACES PLACES,globe,1997-03-12,301500,49,11,0,0.672,0.126,0.789,0.00000305,0.0846,-8.652,0.0413,100.061,4,0.431,winter
Let It Go - Bonus Track,"PTX, Vols. 1 & 2 (Japan Edition)",Pentatonix,2014-07-30,202666,0,7,1,0.546,0.568,0.498,0,0.194,-5.773,0.0288,140.866,4,0.268,winter
白い恋人達,MELODY,Shota Shimizu,2012-11-28,280160,0,7,1,0.488,0.285,0.542,0,0.211,-5.716,0.026,73.973,4,0.289,winter
"Winter, again",THE HITS ~NO.1 SONG COVERS~,Ms.OOJA,2015-08-19,306773,25,0,1,0.595,0.0277,0.769,0,0.122,-4.269,0.0359,113.959,4,0.411,winter
Snowdome,Scratch,Kaela Kimura,2007-02-07,280800,31,4,1,0.571,0.0469,0.849,0,0.111,-2.894,0.035,128.054,4,0.482,winter
SNOW SOUND,SNOW SOUND / 今まで君が泣いた分取り戻そう,[Alexandros],2017-02-01,286000,0,2,1,0.567,0.003,0.959,0.00000123,0.576,-3.147,0.0503,130.019,4,0.609,winter
タ?ンシンク?・ヒーロー(Eat You Up),ダンシング・ヒーロー -ALL EAT YOU UP-,Yoko Oginome,2017-11-08,227299,53,6,0,0.664,0.0212,0.979,0.000397,0.458,-5.311,0.0385,132.247,4,0.888,winter
恋しさと せつなさと 心強さと,恋しさと せつなさと 心強さと,篠原涼子 with t.komuro,1994-07-21,262426,0,2,1,0.591,0.163,0.855,0.000771,0.114,-8.407,0.0543,129.955,4,0.64,winter
寒い夜だから・・・ - 1994 Version,寒い夜だから・・・,TRF,1993-12-16,305733,28,0,1,0.56,0.000606,0.871,0.000143,0.0695,-8.031,0.0269,125.007,4,0.859,winter
夢見る少女じゃいられない,Red,Nanase Aikawa,1996-07-03,258833,54,1,0,0.542,0.0771,0.971,0.0000516,0.0223,-3.766,0.0864,159.023,4,0.787,winter
DIAMONDS (ダイアモンド),SINGLES 1987-1992,PRINCESS PRINCESS,1992-07-15,299066,0,4,1,0.676,0.295,0.949,0.000681,0.359,-7.658,0.0366,111.071,4,0.856,winter
世界でいちばん熱い夏,世界でいちばん熱い夏,PRINCESS PRINCESS,2004-02-26,225266,0,9,1,0.687,0.187,0.83,0.0000589,0.113,-7.531,0.0398,147.932,4,0.641,winter
Mr.Snowman,E.G. SMILE -E-girls BEST-,E-girls,2016-02-10,229026,19,8,1,0.695,0.292,0.931,0,0.0992,-2.71,0.0415,138.906,4,0.736,winter
粉雪,BEST All Singles&Covers Hits,BENI,2014-06-11,323600,0,0,1,0.533,0.109,0.662,0,0.301,-5.649,0.0272,81.988,4,0.114,winter
恋人がサンタクロース(version2016),THIS IS Flower THIS IS BEST,Flower,2016-09-14,291573,0,10,1,0.701,0.224,0.919,0.0000124,0.291,-3.511,0.041,131.983,4,0.644,winter
WHITE LOVE,Request,JUJU,2010-09-29,414813,0,6,1,0.416,0.598,0.516,0,0.142,-6.707,0.0324,96.357,4,0.34,winter
冬がはじまるよ,冬がはじまるよ,Noriyuki Makihara,1991-11-10,232333,30,11,0,0.74,0.319,0.817,0,0.0401,-7.306,0.0376,131.048,4,0.737,winter
HAPPINESS - English Version,ハピネスEP,AI,2013-01-11,256501,5,2,1,0.411,0.0234,0.914,0,0.402,-3.468,0.203,93.655,4,0.433,winter
冬物語,聖なる夜に/冬物語,Ketsumeishi,2007-11-21,366480,13,7,0,0.661,0.0571,0.94,0,0.101,-4.463,0.0533,125.012,4,0.722,winter
Lovers Again,Lovers Again,EXILE,2007-01-17,275866,33,8,0,0.661,0.414,0.8,0,0.112,-4.791,0.0543,91.998,4,0.663,winter
R.Y.U.S.E.I.,PLANET SEVEN,J SOUL BROTHERS III,2015-01-28,325773,54,5,0,0.582,0.0102,0.947,0.00000763,0.455,-2.82,0.0581,127.991,4,0.558,winter
you,you,Kumi Koda,2005-12-07,288813,43,0,0,0.442,0.116,0.733,0.000124,0.13,-6.345,0.0378,153.738,4,0.41,winter
ずっと,ずっとスパイシーチョコレート!~BEST OF 渋谷 RAGGA SWEET COLLECTION,SPICY CHOCOLATE,2014-02-12,317573,42,5,1,0.652,0.56,0.826,0,0.304,-3.691,0.0275,95.012,4,0.619,winter
I BELIEVE,DREAM‐Self Cover Best‐,Tomomi Kahara,2013-01-01,354866,31,6,0,0.592,0.287,0.865,0,0.13,-3.054,0.051,135.949,4,0.326,winter
I’m proud(2013 Live Ver.),DREAM ~TOMOMI KAHARA CONCERT 2013~,Tomomi Kahara,2014-03-19,297213,31,2,1,0.472,0.678,0.678,0,0.782,-6.184,0.0384,115.265,4,0.165,winter
フユラブ,フユラブ,Juliet,2009-01-01,326546,25,5,1,0.401,0.24,0.748,0,0.101,-5.148,0.0538,161.865,4,0.475,winter
CRAZY GONNA CRAZY,TRF 20th Anniversary BEST SINGLE Collection × EZ DO DANCERCIZE,TRF,2013-12-25,364973,28,7,1,0.639,0.0126,0.978,0.00000269,0.31,-4.362,0.0368,132.012,4,0.73,winter
Only Holy Story,CHAMBERS,STEADY&CO.,2001-11-28,310466,37,2,0,0.619,0.0814,0.679,0.0000207,0.273,-6.453,0.0972,174.557,4,0.516,winter
come again,EXPO EXPO,m-flo,2001-03-28,351642,49,8,1,0.702,0.534,0.896,0.000238,0.118,-3.414,0.0525,130.156,4,0.917,winter
クリスマス・イブRap,クリスマス・イブ Rap,KICK THE CAN CREW,2001-11-07,357000,37,9,1,0.723,0.258,0.796,0,0.432,-6.049,0.0513,117.975,4,0.74,winter
チキンライス,LIFE IN DOWNTOWN,Noriyuki Makihara,2006-02-22,301333,24,2,1,0.606,0.0886,0.646,0,0.322,-4.68,0.0266,134.94,3,0.609,winter
Santa Tell Me,Santa Tell Me,Ariana Grande,2014-11-24,204093,5,7,1,0.464,0.0464,0.63,0,0.295,-7.337,0.182,132.96,5,0.527,winter
白雪姫,白雪姫,Flower,2013-12-04,270506,0,2,0,0.511,0.555,0.643,0,0.182,-4.048,0.0358,159.839,4,0.388,winter
恋い雪,恋い雪,SILENT SIREN,2014-12-03,310866,13,1,1,0.586,0.167,0.86,0,0.0633,-3.458,0.0488,128.016,4,0.448,winter
Choo Choo TRAIN,EXTREME BEST,EXILE,2016-09-27,284266,47,10,0,0.545,0.000356,0.941,0.000422,0.181,-4.315,0.143,115.032,4,0.806,winter
"December (Based on ""September"")",Holiday,"Earth, Wind & Fire",2014-10-21,220106,34,9,1,0.655,0.0894,0.911,0.0000118,0.222,-3.093,0.0304,125.047,4,0.972,winter
SNOW SMILE,SNOW SMILE,Shota Shimizu,2014-11-12,308693,0,11,1,0.674,0.317,0.72,0,0.103,-5.577,0.0304,109.968,4,0.368,winter
冬が終わる前に,冬が終わる前に,Shota Shimizu,2011-12-21,320946,0,0,1,0.6,0.313,0.621,0,0.119,-4.687,0.0244,102.006,4,0.51,winter
Snowy Nights Serenade~心まて?も繋き?たい~ - Choral Xmas ver.,はじめてのflumpool,flumpool,2017-09-14,348533,4,0,1,0.519,0.69,0.288,0,0.0733,-8.79,0.0253,77.044,4,0.427,winter
ただ・・・逢いたくて,EXTREME BEST,EXILE,2016-09-27,351053,51,2,1,0.446,0.221,0.455,0.00000221,0.208,-6.545,0.0267,138.096,4,0.363,winter
柊,柊,Do As Infinity,2003-11-06,272533,16,3,0,0.549,0.205,0.667,0.0000026,0.19,-6.564,0.0284,110.944,4,0.294,winter
See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015-03-10,229525,0,10,1,0.689,0.369,0.481,0.00000103,0.0649,-7.503,0.0815,80.025,4,0.283,winter
Stay With Me,In The Lonely Hour,Sam Smith,2014-01-01,172723,0,0,1,0.479,0.568,0.419,0.000217,0.11,-6.517,0.0389,85.014,4,0.186,winter
そばにいるね,そばにいるね,Thelma Aoyama,2008-01-23,302906,56,0,1,0.671,0.414,0.722,0.0000782,0.174,-7.074,0.0442,80.033,4,0.79,winter
私がオバさんになっても - シングル・ヴァージョン,私がオバさんになっても,Chisato Moritaka,1992-06-25,255733,44,2,1,0.629,0.39,0.718,0.00000128,0.368,-7.57,0.0314,125.942,3,0.604,winter
Winter Snow Magic,The Light,HIRAIDAI,2014-01-29,227000,20,8,1,0.511,0.31,0.541,0,0.255,-5.755,0.0276,85.001,4,0.381,winter
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,86,1,0,0.825,0.581,0.652,0,0.0931,-3.183,0.0802,95.977,4,0.931,winter
WOW WAR TONIGHT?時には起こせよムーヴメント? - TWO MILLION MIX,WOW WAR TONIGHT,H Jungle With t,1995-03-15,356200,55,2,1,0.569,0.16,0.879,0,0.341,-6.56,0.0649,169.997,4,0.737,winter
碧いうさぎ,碧いうさぎ,Noriko Sakai,2017-03-15,227000,33,0,0,0.702,0.63,0.7,0.0000516,0.232,-7.298,0.0275,105.08,4,0.499,winter
白い雲のように,猿岩石 スマートパック,Saruganseki,2012-12-05,245933,52,7,1,0.633,0.103,0.773,0,0.101,-5.996,0.0267,119.055,4,0.77,winter
ENDLESS STORY,ENDLESS STORY,REIRA starring Yuna Ito,2005-09-07,304733,0,9,1,0.431,0.0285,0.463,0.00000158,0.147,-5.773,0.0305,119.916,4,0.121,winter
ひだまりの詩・Le Couple,【90's J-Pop Drama Hits】~ドラマで振り返るあの頃~,Various Artists,2013-01-30,251053,42,8,1,0.618,0.485,0.265,0,0.0962,-11.398,0.0264,89.999,4,0.278,winter
恋心,"NANASE AIKAWA BEST ALBUM ""ROCK or DIE""",Nanase Aikawa,2010-02-16,240333,39,10,0,0.511,0.029,0.9,0.0251,0.351,-3.34,0.0397,121.952,4,0.326,winter
タイミング ~Timing~,Natural Beauty,Vivian Hsu,2011-01-01,226293,42,2,1,0.67,0.0673,0.745,0,0.0928,-4.015,0.029,107.076,4,0.266,winter
SEASONS,Duty,Ayumi Hamasaki,2000-09-27,264000,54,3,1,0.498,0.789,0.629,0.00000181,0.0876,-4.756,0.0304,163.945,4,0.189,winter
MajiでKoiする5秒前,RH Singles&...?edition de luxe?,Ryoko Hirosue,2013-09-25,265026,51,0,1,0.694,0.073,0.912,0,0.0406,-3.619,0.0297,103.966,4,0.793,winter
フレンズ,REBECCA IV ~ Maybe Tomorrow ~,REBECCA,1985-11-01,273266,0,7,1,0.54,0.385,0.973,0.00735,0.299,-4.746,0.0418,156.95,4,0.951,winter
Swallowtail Butterfly~あいのうた~,MONTAGE (REMASTERED 2015),YEN TOWN BAND,1996-09-16,289000,0,9,1,0.517,0.467,0.466,0.00106,0.117,-7.243,0.0276,74.927,4,0.354,winter
TRUE LOVE,TRUE LOVE,Fumiya Fujii,1993,230398,48,1,1,0.668,0.00578,0.355,0.0137,0.0983,-11.32,0.0254,101.833,4,0.153,winter
君がいるだけで,Octave,Kome Kome Club,1992,278906,0,0,1,0.658,0.0922,0.623,0,0.0639,-10.911,0.0304,120.818,4,0.671,winter
"Hello,Again~昔からある場所~",evergreen,My Little Lover,1995-12-05,310120,58,1,0,0.546,0.0101,0.621,0.000766,0.0974,-8.48,0.0241,99.028,4,0.488,winter
YELLOW YELLOW HAPPY,THANKS 20th Edition ~Pocket Biscuits Single Collection+,Pocket Biscuits,2016-11-23,298333,52,4,1,0.633,0.244,0.984,0.00175,0.175,-1.416,0.0623,145.749,4,0.482,winter
I'm proud - 2013 Orchestra Ver.,夢やぶれて ‐I DREAMED A DREAM‐,Tomomi Kahara,2013-01-01,282133,35,11,0,0.251,0.787,0.477,0,0.0667,-5.79,0.0295,87.826,3,0.241,winter
さよなら大好きな人,2souls,hana*hana,2000-10-25,250933,46,10,1,0.528,0.295,0.57,0,0.107,-4.625,0.0264,151.812,4,0.221,winter
Best Friend,Kiroroのうた ①,Kiroro,2002-02-21,280220,50,3,1,0.636,0.85,0.486,0,0.346,-7.354,0.0271,79.211,4,0.277,winter
ダンシング・オールナイト,ゴールデン☆ベスト もんた&ブラザーズ シングルス・プラス,Monta & Brothers,2003-01-01,238400,44,7,0,0.484,0.03,0.799,0.00000131,0.336,-4.529,0.0567,74.256,4,0.795,winter
セーラー服と機関銃 - オリジナル・バージョン,歌物語,Hiroko Yakushimaru,2011,271680,49,7,0,0.618,0.558,0.733,0.00000132,0.416,-5.454,0.0312,131.646,4,0.756,winter
Midnight Dreamin',Midnight Dreamin',DJ HASEBE,2019-02-27,203601,33,4,1,0.733,0.414,0.736,0,0.103,-5.282,0.0473,97.996,4,0.835,winter
BLIZZARD,NO SIDE,Yumi Matsutoya,1984-12-01,273661,45,11,0,0.651,0.248,0.785,0.00617,0.179,-6.16,0.0288,105.211,4,0.577,winter
Last Christmas,Christmas Kisses,Ariana Grande,2013-01-01,203653,61,2,1,0.504,0.125,0.8,0,0.109,-2.763,0.0391,205.945,4,0.789,winter
Merry Christmas,Merry Christmas,Ed Sheeran,2021-12-03,208546,63,0,1,0.594,0.243,0.935,0.00000236,0.102,-2.018,0.0357,113.99,4,0.602,winter
The Christmas Song (Chestnuts Roasting On An Open Fire),Under The Mistletoe (Deluxe Edition),Justin Bieber,2011-01-01,215160,0,9,0,0.251,0.48,0.445,0,0.103,-9.564,0.0421,206.454,3,0.201,winter
A Very Merry Christmas to You,A Very Merry Christmas to You,Village People,2017-12-07,230814,0,0,1,0.589,0.429,0.776,0.0459,0.277,-5.05,0.0545,136.084,4,0.65,winter
I'll Be Home,A Very Trainor Christmas,Meghan Trainor,2020-10-30,219720,49,2,1,0.557,0.271,0.366,0.00000916,0.104,-7.744,0.0255,84.829,4,0.304,winter
Santa Claus Is Coming To Town,The Motown Years 50 (International Version),Michael Jackson,2008-08-29,145786,0,0,1,0.69,0.426,0.742,0.0000211,0.358,-5.389,0.0346,146.945,4,0.954,winter
Underneath the Tree,Wrapped In Red,Kelly Clarkson,2013-10-29,229640,58,8,1,0.509,0.00128,0.812,0.0000199,0.214,-5.439,0.0537,159.878,4,0.689,winter
Someday At Christmas,Under The Mistletoe (Deluxe Edition),Justin Bieber,2011-01-01,173040,24,4,0,0.523,0.439,0.465,0,0.22,-8.569,0.0328,100.668,4,0.263,winter
Happy Xmas (War Is Over) - 2010 Digital Remaster,ICON - A Very Special Christmas,Various Artists,2013-11-11,212680,0,11,0,0.298,0.426,0.757,0.0000137,0.83,-5.283,0.0375,146.033,3,0.388,winter
Silent Night,Silent Night,Austin Mahone,2017-11-22,148969,0,2,1,0.248,0.557,0.419,0,0.391,-7.627,0.0279,78.749,3,0.213,winter
Winter Things,Christmas & Chill (Japan Version),Ariana Grande,2016-11-18,158720,26,0,1,0.524,0.925,0.216,0,0.234,-10.2,0.0863,73.853,4,0.784,winter
"Merry Christmas, Darling",Christmas Hits Volume 1,Various Artists,2019-11-28,186433,20,9,0,0.332,0.723,0.404,0,0.098,-7.496,0.0279,82.489,4,0.179,winter
The Best Thing I Ever Did - Japanese ver.,#TWICE3,TWICE,2020-09-16,212653,33,5,1,0.742,0.371,0.67,0,0.11,-3.815,0.0238,104.981,4,0.481,winter
いつかのメリークリスマス,FRIENDS,B'z,1992-12-09,334319,50,7,1,0.589,0.497,0.521,0,0.119,-7.517,0.0259,99.893,4,0.243,winter
すてきなホリデイ,Expressions,Mariya Takeuchi,2008-05-21,277426,39,0,1,0.388,0.592,0.457,0,0.489,-5.662,0.0305,180.775,4,0.621,winter
イルミネーション,イルミネーション,SEKAI NO OWARI,2018-10-11,264203,43,10,1,0.436,0.0293,0.665,0.00000104,0.0657,-4.312,0.0301,146.967,3,0.392,winter
ロッヂで待つクリスマス,"sweet, bitter sweet YUMING BALLAD BEST",Yumi Matsutoya,2001-11-14,245113,20,7,1,0.593,0.725,0.357,0.00101,0.0945,-9.117,0.0308,121.926,4,0.133,winter
Merry Christmas Mr. Lawrence - FYI,This Is The One,Utada,2009-03-14,229066,29,10,0,0.802,0.25,0.656,0,0.226,-5.175,0.0308,102.007,4,0.952,winter
LAST CHRISTMAS,LAST CHRISTMAS,EXILE,2008-11-26,321226,31,1,1,0.675,0.0576,0.799,0,0.159,-5.145,0.0286,106.009,4,0.78,winter
冬のファンタジー,クリスマスに聴きたいJ-POPベスト,Various Artists,2015-11-11,295320,0,7,1,0.505,0.587,0.446,0,0.169,-7.302,0.0245,96.995,4,0.172,winter
サイレント・イヴ,Smile and Tears~涙か?虹にかわる瞬間~,Midori Karashima,2004-10-13,302133,37,3,1,0.196,0.941,0.3,0.0000354,0.238,-7.619,0.0331,78.774,4,0.125,winter
クリスマス・イブ,Winter of Love,CHEMISTRY,2008-11-19,256346,38,9,1,0.634,0.594,0.756,0.0016,0.194,-5.866,0.0284,117.971,4,0.399,winter
クリスマス,The Great Escape,ジュディ アンド マリー,1995,256306,0,4,1,0.332,0.00305,0.837,0.2,0.127,-4.953,0.0461,183.935,4,0.382,winter
クリスマスローズ,Winter of Love,CHEMISTRY,2008-11-19,352280,0,2,1,0.643,0.228,0.865,0.00000109,0.317,-4.744,0.032,104.982,4,0.642,winter
DEAR . . . again,冬のCMベスト,Kohmi Hirose,2006,337211,31,5,1,0.63,0.279,0.794,0.00000104,0.106,-4.744,0.028,94.034,4,0.405,winter
恋人がサンタクロース,40周年記念ベストアルバム 日本の恋と、ユーミンと。,Yumi Matsutoya,2012-11-20,305703,31,9,1,0.631,0.121,0.816,0,0.288,-6.208,0.0308,139.023,4,0.462,winter
クリスマス・ラフ?(涙のあとには白い雪か?降る),クリスマス・ラフ?(涙のあとには白い雪か?降る),サザンオールスターズ,1993-11-20,354066,37,6,0,0.492,0.196,0.733,0.00461,0.409,-4.673,0.0303,123.964,4,0.489,winter
Life Goes On,BE,BTS,2020-11-20,207481,6,1,1,0.566,0.00691,0.716,0,0.37,-5.733,0.0424,81.068,4,0.45,winter
Dynamite,BE,BTS,2020-11-20,199053,12,6,0,0.746,0.0112,0.765,0,0.0936,-4.41,0.0993,114.044,4,0.737,winter
Boy With Luv - Japanese ver.,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,BTS,2020-07-14,230013,51,11,0,0.673,0.0661,0.855,0,0.209,-4.65,0.089,119.917,4,0.78,winter
DNA,Love Yourself 結 'Answer',BTS,2018-08-24,223122,2,1,0,0.599,0.0223,0.774,0,0.0669,-4.014,0.0541,129.819,4,0.696,winter
Spring Day,YOU NEVER WALK ALONE,BTS,2017-02-13,274097,0,8,1,0.539,0.0063,0.846,0.00000168,0.13,-3.192,0.0354,106.992,4,0.46,winter
Fly To My Room,BE,BTS,2020-11-20,222242,2,11,1,0.764,0.0484,0.526,0,0.0718,-7.355,0.212,114.91,4,0.588,winter
Save Me,The Most Beautiful Moment in Life: Young Forever,BTS,2016-05-02,196505,2,1,1,0.614,0.0269,0.823,0,0.0783,-3.48,0.062,139.948,4,0.539,winter
Friends,MAP OF THE SOUL : 7,BTS,2020-02-21,199338,2,1,1,0.55,0.0668,0.747,0,0.0536,-5.211,0.0407,79.98,4,0.648,winter
Mikrokosmos,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,224225,3,8,1,0.58,0.125,0.858,0,0.0502,-5.212,0.114,174.039,3,0.475,winter
00:00 (Zero O’Clock),MAP OF THE SOUL : 7,BTS,2020-02-21,250295,0,1,1,0.566,0.0802,0.548,0,0.11,-6.456,0.0579,157.999,4,0.196,winter
Lights,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,BTS,2020-07-14,292853,63,5,1,0.608,0.156,0.644,0,0.124,-5.588,0.0314,99.005,4,0.431,winter
Make It Right,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,226321,1,7,1,0.638,0.0104,0.703,0,0.132,-7.874,0.444,105.766,4,0.261,winter
Like,2 Cool 4 Skool,BTS,2013-06-12,231883,1,0,0,0.582,0.271,0.726,0,0.227,-4.174,0.116,100.45,4,0.768,winter
Answer : Love Myself,Love Yourself 結 'Answer',BTS,2018-08-24,251279,2,1,1,0.569,0.189,0.793,0,0.111,-3.749,0.0405,108.048,4,0.45,winter
群青,THE BOOK,YOASOBI,2021-01-06,248026,74,10,1,0.725,0.305,0.853,0,0.115,-3.193,0.0516,134.991,4,0.707,winter
君に夢中,君に夢中,Hikaru Utada,2021-11-26,257953,57,1,1,0.504,0.599,0.553,0.00000456,0.106,-9.163,0.0943,171.914,4,0.435,winter
Anarchy,Anarchy,Official HIGE DANdism,2022-01-07,268431,61,11,0,0.7,0.000311,0.716,0.00254,0.101,-7.834,0.0307,133.968,4,0.471,winter
Saiai,TBS系 金曜ドラマ「最愛」オリジナル・サウンドトラック,Masaru Yokoyama,2021-12-08,223371,32,1,0,0.297,0.00445,0.514,0.325,0.117,-9.027,0.0307,146.112,4,0.239,winter
