name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
Ya Ya(あの時代を忘れない),Ya Ya(あの時代を忘れない),サザンオールスターズ,1982-10-05,237400,45,7,1,0.573,0.704,0.469,0.00000227,0.208,-8.964,0.0255,101.89,4,0.441,fall
もしも運命の人がいるのなら,もしも運命の人がいるのなら,Kana Nishino,2015-04-29,325666,49,2,1,0.551,0.254,0.736,0,0.104,-5.009,0.0337,110.013,4,0.496,fall
少年時代 - Remastered 2018,ハンサムボーイ,Yosui Inoue,1990,201222,53,9,1,0.395,0.952,0.424,0.0052,0.0701,-6.581,0.0284,83.939,4,0.322,fall
秋がくれた切符,重力と呼吸,Mr.Children,2018-10-03,210733,0,3,1,0.284,0.422,0.592,0.00000547,0.335,-6.486,0.0271,75.629,4,0.386,fall
なんでもないよ、,ハッピーエンドへの期待は,Macaroni Empitsu,2022-01-12,219252,73,4,1,0.598,0.245,0.511,0,0.0732,-6.015,0.0423,171.845,4,0.652,fall
ベテルギウス,壱,Yuuri,2022-01-12,230600,74,5,1,0.367,0.222,0.671,0,0.494,-4.604,0.0478,179.833,4,0.691,fall
愛とか恋とか,Assort,Novelbright,2022-05-16,232453,72,6,1,0.697,0.698,0.556,0,0.0991,-5.089,0.0364,89.987,4,0.404,fall
点描の唄,My Favorite Mrs. GREEN APPLE,Mrs. GREEN APPLE,2022-06-20,307120,15,0,1,0.53,0.447,0.628,0,0.0963,-4.641,0.0253,76.055,4,0.297,fall
輝く月のように,"LOVE, PEACE & FIRE",Superfly,2017-04-04,328173,44,9,1,0.452,0.0243,0.759,0,0.161,-2.827,0.0307,76.018,4,0.24,fall
恋だろ,恋だろ,wacci,2022-04-15,282426,74,4,1,0.599,0.17,0.546,0,0.113,-6.795,0.0333,143.91,4,0.336,fall
夜空。,miwa ballad collection ?graduation?,miwa,2016-02-03,310493,54,7,0,0.263,0.757,0.667,0,0.654,-6.451,0.0476,83.42,4,0.25,fall
オレンジ,Joyful Monster,Little Glee Monster,2017-01-06,241080,38,6,0,0.514,0.332,0.721,0,0.113,-3.739,0.0314,159.925,4,0.485,fall
秋雨の降り方がいじらしい,濡れゆく私小説,indigo la End,2019-10-09,241320,29,1,0,0.676,0.0586,0.896,0.0000705,0.0897,-3.696,0.0515,123.003,4,0.512,fall
秋霖,秋霖,碧海祐人,2020-08-19,251678,10,7,1,0.563,0.57,0.454,0.0000162,0.0772,-7.563,0.034,72.999,4,0.488,fall
糸,糸,Masaki Suda,2020-07-17,202000,0,8,1,0.452,0.457,0.586,0,0.159,-4.557,0.0258,144.098,4,0.295,fall
モノローグ,From DROPOUT,Kiro Akiyama,2020-03-03,251480,0,7,1,0.248,0.00117,0.834,0,0.302,-2.892,0.0635,172.109,4,0.467,fall
秋風のアンサー,秋風のアンサー,Flower,2014-11-12,290106,0,6,0,0.615,0.0972,0.827,0,0.0814,-3.093,0.031,97.99,4,0.329,fall
秋桜,Answer,Leo Ieiri,2020-05-13,321226,14,5,0,0.653,0.0959,0.685,0.00311,0.209,-6.893,0.0371,139.955,4,0.537,fall
秋祭り,君の名は。,RADWIMPS,2016-08-24,66386,34,7,1,0.636,0.988,0.2,0.975,0.15,-15.117,0.0469,110.094,3,0.116,fall
ファンファーレ,ファンファーレ / 春夏秋冬,sumika,2018-08-29,187480,0,3,1,0.629,0.0282,0.945,0,0.252,-2.354,0.0487,109.092,4,0.715,fall
サンキュー神様,サンキュー神様,Masaki Suda,2020-08-28,242000,41,10,1,0.607,0.0757,0.798,0,0.123,-3.095,0.0343,115.01,4,0.532,fall
秋映,事実上(Special edition),Reol,2018-10-17,182120,29,7,1,0.571,0.413,0.646,0.00000531,0.0899,-3.54,0.0414,125.064,3,0.488,fall
まちがいさがし,LOVE,Masaki Suda,2019-07-10,223640,0,2,1,0.534,0.523,0.642,0,0.39,-5.568,0.0372,155.921,4,0.443,fall
夏の思い出,ケツノポリス3,Ketsumeishi,2003-10-01,391733,54,11,1,0.686,0.171,0.909,0,0.553,-4.193,0.0541,94.009,4,0.818,fall
Tokyo Motion feat. 高城晶平,Tokyo Motion feat. 高城晶平,BIM,2020-08-21,232183,0,8,1,0.704,0.0248,0.807,0.000688,0.0901,-6.79,0.0701,118.014,4,0.843,fall
NOVEMBER,MISSION,NONA REEVES,2017-10-25,290626,20,9,1,0.46,0.275,0.699,0.00000472,0.116,-6.36,0.0371,79.025,4,0.646,fall
TEENAGER,TEENAGER,Koki Okamoto,2019-10-15,228789,0,9,0,0.728,0.505,0.539,0.00627,0.244,-8.36,0.0248,90.028,4,0.59,fall
楓,CYCLE HIT 1997-2005 Spitz Complete Single Collection,SPITZ,2006-03-25,324626,46,8,1,0.419,0.198,0.726,0.708,0.0916,-4.443,0.0332,80.011,4,0.367,fall
赤黄色の金木犀,赤黄色の金木犀,Fujifabric,2004-09-29,238933,25,3,1,0.279,0.00933,0.771,0.000983,0.105,-4.531,0.0332,144.491,4,0.26,fall
さらしもの (feat. PUNPEE),Same Thing,Gen Hoshino,2019-10-14,230600,49,1,1,0.816,0.0487,0.586,0.00000806,0.0887,-5.744,0.211,154.092,4,0.606,fall
君の街まで,ソルファ,ASIAN KUNG-FU GENERATION,2004-10-20,215866,0,1,1,0.52,0.00295,0.884,0.00000312,0.0633,-4.733,0.0356,155.068,4,0.668,fall
秋風のうた,Akeboshi,Akeboshi,2005-06-22,192973,0,10,1,0.565,0.332,0.324,0.0341,0.119,-10.125,0.0289,75.975,4,0.289,fall
秋になっちゃった,GALAXY,Crazy Ken Band,2007-08-08,246773,0,9,1,0.676,0.0532,0.828,0,0.0787,-4.407,0.0283,116.077,4,0.909,fall
秋の風,39 SOW,Four Leaf Sound,2019-10-30,220458,4,6,1,0.524,0.00504,0.668,0.00443,0.129,-8.289,0.0661,173.972,4,0.358,fall
When I fall in love,When I fall in love,THREE1989,2019-09-25,230857,15,1,0,0.822,0.203,0.465,0.0000243,0.0977,-8.723,0.0313,105.018,4,0.87,fall
雲の芽,雲の芽,ESME MORI,2019-09-13,217988,0,10,1,0.672,0.6,0.557,0,0.121,-6.49,0.0294,97.964,4,0.475,fall
黄昏サラウンド,MASTERPIECE,RIP SLYME,2004-11-03,337973,42,11,1,0.75,0.447,0.759,0.0000701,0.179,-6.364,0.031,105.007,4,0.823,fall
耐え難くも甘い季節,Shipbuilding,Tomita Lab.,2003-02-05,303466,38,1,1,0.539,0.418,0.73,0.00137,0.0591,-7.549,0.0332,171.983,4,0.81,fall
コスモス,音色,Polaris,2006,434026,0,0,0,0.696,0.000797,0.357,0.626,0.0791,-10.906,0.0481,141.945,4,0.696,fall
Autumn Moon,Absence,Predawn,2016-09-21,184173,30,0,1,0.278,0.568,0.299,0.000028,0.119,-13.258,0.0279,154.287,3,0.183,fall
The First of Autumn,A Day Without Rain,Enya,2000-11-11,188146,47,1,1,0.658,0.578,0.372,0.956,0.0995,-15.797,0.048,129.18,3,0.713,fall
金木犀,事実,Miwa Sasagawa,2003-11-19,291366,21,9,0,0.535,0.416,0.532,0.00000225,0.608,-6.17,0.0273,121.609,4,0.217,fall
今晩はお月さん,シングルコレクション 2002-2008,Humbert Humbert,2010-09-15,224413,19,11,1,0.543,0.985,0.0991,0.000387,0.105,-13.562,0.0292,70.164,4,0.273,fall
真夜中のメロディ,真夜中のメロディ,Aoi Teshima,2019-10-09,266000,33,0,1,0.472,0.732,0.417,0.0000704,0.301,-8.369,0.0244,86.986,4,0.49,fall
11月の記憶~RAINING BLUES~ -2018 Remastering Ver.-,REUNION -2018 Remastering Ver.-,Sing Like Talking,2018-08-22,374293,0,5,1,0.625,0.267,0.517,0,0.123,-6.222,0.0236,90.017,4,0.273,fall
secret base ~君か?くれたもの~,E ~Complete A side Singles~,ZONE,2001,295386,0,6,1,0.49,0.366,0.777,0,0.139,-6.237,0.0384,144.81,4,0.427,fall
スターライトパレード,ENTERTAINMENT,SEKAI NO OWARI,2012-07-18,340560,54,2,1,0.585,0.00561,0.809,0.000285,0.084,-4.845,0.0379,125.051,4,0.226,fall
りんどう,COMINATCHA!!,WANIMA,2019-10-23,329442,55,7,1,0.493,0.0779,0.658,0,0.0863,-4.32,0.0321,174.964,4,0.286,fall
キンモクセイ,イラつくときはいつだって,オレンジスパイニクラブ,2020-01-22,231435,0,5,1,0.554,0.0991,0.761,0,0.145,-3.937,0.034,105.041,4,0.327,fall
茜色の夕日,SINGLES 2004-2009,Fujifabric,2010-06-30,339160,27,7,1,0.568,0.011,0.535,0.0000043,0.0824,-5.703,0.0258,138.124,4,0.458,fall
真っ赤な空を見ただろうか,present from you,BUMP OF CHICKEN,2008-06-18,240946,36,8,1,0.549,0.0307,0.88,0.00123,0.245,-3.035,0.0309,110.052,4,0.8,fall
東京賛歌,present from you,BUMP OF CHICKEN,2008-06-18,233520,26,6,1,0.693,0.061,0.626,0,0.102,-6.163,0.0242,106.999,4,0.735,fall
ハッピーエンド,ハッピーエンド,back number,2016-11-16,314280,56,6,0,0.378,0.0379,0.654,0.00000193,0.141,-3.327,0.0359,77.907,4,0.334,fall
"One more time, One more chance",HOME,Masayoshi Yamazaki,1997,330200,53,11,0,0.55,0.719,0.408,0,0.11,-8.404,0.0318,129.152,4,0.331,fall
えりあし,暁のラブレター,aiko,2003-11-27,241906,44,11,1,0.503,0.474,0.489,0,0.111,-7.476,0.0261,140.054,4,0.317,fall
茜さす,"BEST SELECTION ""blanc""",Aimer,2017-05-03,329786,0,6,1,0.48,0.064,0.685,0,0.254,-6.064,0.0336,73.992,4,0.336,fall
Koi,Koi,androp,2019-02-20,274120,52,2,1,0.584,0.726,0.56,0,0.096,-7.3,0.0384,74.997,4,0.338,fall
Revival,新空間アルゴリズム,Sukima Switch,2018-03-13,273066,43,11,1,0.425,0.0212,0.755,0.00000215,0.316,-6.182,0.0305,200.043,4,0.69,fall
アオミ,好きなら問わない,Gesu No Kiwami Otome,2018-08-29,316853,45,4,0,0.544,0.174,0.541,0.00151,0.117,-7.543,0.0297,99.565,4,0.202,fall
It's a small world,Sympa,King Gnu,2019-01-16,193893,0,1,1,0.757,0.22,0.765,0.000097,0.0513,-4.205,0.0878,92.999,4,0.952,fall
9月になること,dystopia,teto,2017-08-30,256533,34,1,1,0.434,0.00031,0.947,0.0000122,0.0898,-3.482,0.049,96.48,4,0.462,fall
Crazy Party Night ?ぱんぷきんの逆襲?,KPP BEST,Kyary Pamyu Pamyu,2016-05-25,254189,40,7,1,0.694,0.177,0.991,0,0.175,-2.795,0.034,127.975,4,0.708,fall
トーキョーハイウェイ,KPP BEST,Kyary Pamyu Pamyu,2016-05-25,309960,20,5,1,0.454,0.012,0.993,0.0115,0.352,-1.051,0.0321,160.025,4,0.712,fall
新宝島,魚図鑑,sakanaction,2018-03-28,302493,53,7,0,0.557,0.00118,0.917,0.00914,0.419,-3.426,0.0757,158,4,0.653,fall
Lovers,アンサーパレード,sumika,2016,250800,0,11,1,0.608,0.0702,0.923,0,0.298,-2.057,0.0305,114.472,4,0.769,fall
ただ君に晴れ,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,198971,66,5,1,0.679,0.343,0.834,0.00000574,0.119,-3.223,0.032,139.996,4,0.962,fall
君はロックを聴かない,青春のエキサイトメント,Aimyon,2017-09-12,246306,65,7,1,0.524,0.00135,0.687,0,0.169,-4.039,0.0267,99.919,4,0.619,fall
砂漠のきみへ,砂漠のきみへ/Girls,Hitsujibungaku,2020-08-19,255510,24,6,1,0.505,0.0253,0.537,0.00507,0.261,-6.619,0.0345,128.01,4,0.308,fall
マリーゴールド,瞬間的シックスセンス,Aimyon,2019-02-13,306626,65,2,1,0.545,0.0452,0.745,0,0.0907,-3.098,0.0286,106.094,4,0.413,fall
エイリアンズ,3,KIRINJI,2000-11-08,364333,54,3,0,0.579,0.685,0.436,0.00104,0.0926,-7.013,0.0272,170.067,4,0.317,fall
空の青さを知る人よ,空の青さを知る人よ,Aimyon,2019-09-13,304933,47,7,1,0.574,0.18,0.714,0,0.31,-1.969,0.0329,107.985,4,0.633,fall
天体観測,jupiter,BUMP OF CHICKEN,2002-02-20,263600,63,1,1,0.366,0.381,0.949,0,0.0902,-3.552,0.11,164.979,4,0.467,fall
いつか,カントリーロード,Saucy Dog,2017-05-24,274871,70,7,1,0.603,0.0941,0.509,0,0.201,-4.535,0.0263,79.989,4,0.445,fall
丸ノ内サディスティック,無罪モラトリアム,Sheena Ringo,1999-02-24,235866,66,8,1,0.425,0.113,0.916,0.000398,0.108,-2.909,0.118,199.694,4,0.659,fall
ノーダウト,エスカパレード,Official HIGE DANdism,2018-04-11,202394,65,2,1,0.574,0.0585,0.936,0,0.336,-3.185,0.0701,149.954,4,0.792,fall
終わりなき旅,DISCOVERY,Mr.Children,1999-02-03,424360,0,4,1,0.389,0.00148,0.568,0,0.0805,-7.535,0.0283,147.902,4,0.166,fall
Blue Sky Blue,Blue Sky Blue,Flower,2015-04-29,249426,0,0,1,0.532,0.232,0.908,0,0.572,-2.955,0.0467,159.974,4,0.51,fall
僕らをつなぐもの,僕らをつなぐもの,Motohiro Hata,2007-03-07,347093,32,4,1,0.551,0.752,0.366,0.0000741,0.102,-6.94,0.0251,139.944,4,0.141,fall
ピエロチック,Coming Up Roses,Yu Sakai,2014-01-15,293373,40,5,0,0.608,0.594,0.715,0.0000663,0.27,-8.361,0.0524,88.138,4,0.712,fall
井の頭公園,"YU, SAKAI",Yu Sakai,2008-01-23,428866,0,3,1,0.626,0.839,0.351,0.000745,0.0697,-10.918,0.0271,133.894,4,0.312,fall
SHIBUYA NIGHT,"YU, SAKAI",Yu Sakai,2008-01-23,341733,0,1,1,0.66,0.421,0.771,0.00585,0.162,-5.18,0.1,93.987,4,0.738,fall
無言の月,"YU, SAKAI",Yu Sakai,2008-01-23,520733,0,11,1,0.408,0.881,0.458,0.00162,0.115,-7.993,0.0311,74.942,4,0.192,fall
Tokyo Loves,Yu Are Something,Yu Sakai,2019-01-22,289413,7,0,1,0.815,0.02,0.52,0,0.298,-8.723,0.0892,100.031,4,0.643,fall
全部アナタのせいなんだ,全部アナタのせいなんだ,I Don't Like Mondays.,2020-05-06,230038,35,0,1,0.823,0.161,0.649,0.00000137,0.11,-5.786,0.0344,119.969,4,0.471,fall
赤いランプ,秋 そばにいるよ,aiko,2002-09-04,378266,22,1,1,0.544,0.0301,0.812,0.0000143,0.106,-6.036,0.0354,136.029,4,0.407,fall
青年期、空き巣,盗作,ヨルシカ,2020-07-29,76280,42,11,0,0.643,0.622,0.293,0.0102,0.383,-10.693,0.146,118.966,4,0.596,fall
Caffeine,From DROPOUT,Kiro Akiyama,2020-03-03,243253,0,6,1,0.73,0.00372,0.455,0.0118,0.0649,-5.467,0.0396,133.996,4,0.763,fall
モノローグ,モノローグ,Kiro Akiyama,2020-02-04,251480,0,7,1,0.248,0.00117,0.834,0,0.302,-2.892,0.0635,172.109,4,0.467,fall
夕暮れに映して,夕暮れに映して,Kiro Akiyama,2019-08-09,220000,0,1,1,0.527,0.0000665,0.882,0.359,0.154,-2.206,0.0372,110,4,0.582,fall
相思相愛,エスカパレード,Official HIGE DANdism,2018-04-11,352127,47,5,1,0.56,0.0342,0.429,0,0.0891,-6.259,0.0265,83.008,4,0.417,fall
Pretender - Acoustic Ver,Pretender,Official HIGE DANdism,2019-05-15,223840,37,8,1,0.551,0.177,0.8,0.00000116,0.075,-6.733,0.033,89.958,4,0.408,fall
月,DON'T TRUST ANYONE BUT US,ELLEGARDEN,2002-04-03,177040,39,4,1,0.319,0.034,0.941,0.0119,0.387,-3.896,0.114,158.212,4,0.148,fall
海底、月明かり,エルマ,ヨルシカ,2019-08-28,145146,45,0,1,0.316,0.952,0.168,0.961,0.223,-26.283,0.0439,58.405,4,0.113,fall
三日月サンセット,Go To The Future,sakanaction,2007-05-09,227494,42,10,0,0.844,0.25,0.593,0.00000567,0.0724,-7.628,0.0502,122.035,4,0.928,fall
青月浮く海,This is music too,Ohashi Trio,2020-02-19,264680,40,5,1,0.498,0.744,0.375,0.00594,0.118,-10.673,0.0281,137.836,4,0.349,fall
9月に落ちるひとしずく,DADAX,DADARAY,2017-06-28,184320,25,6,1,0.702,0.346,0.595,0.0000681,0.0954,-5.474,0.0376,121.941,4,0.698,fall
9月1日,C_N_1_A,Cho_Nans,2019-12-11,194253,6,9,0,0.749,0.00635,0.829,0.000462,0.072,-3.364,0.132,134.974,4,0.82,fall
9月の海はクラゲの海,音楽よ回れ!! MUSIC GO ROUND ?ゆるBEST!?,YOU'LL MELT MORE,2018-05-18,238645,12,5,1,0.165,0.000345,0.853,0,0.162,-4.671,0.0491,179.924,4,0.419,fall
君に贈る歌 ~Song For You,シェネル・ワールド,Che'Nelle,2015-02-11,341680,58,8,1,0.513,0.66,0.51,0,0.081,-3.249,0.0261,81.947,4,0.182,fall
東京ピエロ,White,Ohashi Trio,2012-09-19,331466,23,2,0,0.685,0.363,0.545,0.0000309,0.282,-6.432,0.0281,112.993,4,0.561,fall
この世界中で,BEST LOVE MACO,MACO,2018-06-20,307946,25,3,1,0.542,0.871,0.327,0,0.125,-7.531,0.0312,147.678,4,0.417,fall
416,416,Shota Shimizu,2020-04-15,255566,0,8,1,0.743,0.168,0.515,0,0.0913,-6.94,0.0244,98.014,4,0.481,fall
ずっと,スパイシーチョコレート BEST OF LOVE SONGS,SPICY CHOCOLATE,2017-10-11,317880,18,5,1,0.649,0.373,0.842,0,0.289,-3.332,0.0286,94.999,4,0.56,fall
アイノカタチ,MISIA SOUL JAZZ BEST 2020,MISIA,2020-01-22,286080,0,6,1,0.408,0.596,0.388,0,0.171,-7.05,0.0362,171.023,4,0.35,fall
結,結,Saucy Dog,2020-03-13,265043,59,11,1,0.574,0.249,0.725,0,0.152,-5.618,0.0345,77.015,4,0.525,fall
snow jam,swipe sheep,Rin音,2020-06-10,185378,59,1,1,0.583,0.185,0.627,0,0.159,-5.842,0.201,172.016,4,0.805,fall
I'm Here,I'm Here,Daichi Miura,2020-01-15,237106,43,1,1,0.725,0.0961,0.537,0,0.0469,-5.67,0.0608,112.996,4,0.287,fall
言って。,夏草が邪魔をする,ヨルシカ,2017-06-28,242182,62,0,1,0.608,0.00745,0.749,0.000297,0.0366,-4.605,0.0536,180.014,4,0.821,fall
スマイル,スマイル,森七菜,2020-07-19,176800,0,1,0,0.784,0.15,0.743,0,0.295,-4.842,0.0303,123.986,4,0.886,fall
BLUE feat. kojikoji,BLUE,LUCKY TAPES,2020-08-05,207042,49,6,1,0.729,0.672,0.521,0.000697,0.179,-9.244,0.176,142.014,4,0.734,fall
たぶん,たぶん,YOASOBI,2020-07-20,258666,66,5,1,0.747,0.146,0.666,0.000912,0.0981,-6.395,0.0324,90.008,4,0.731,fall
盗作,盗作,ヨルシカ,2020-07-22,239120,39,1,1,0.654,0.00946,0.756,0.013,0.0685,-4.46,0.0326,99.988,4,0.865,fall
足跡,足跡,Little Glee Monster,2020-08-05,254072,0,0,1,0.511,0.743,0.567,0,0.107,-7.271,0.0365,82.867,4,0.445,fall
PLACEBO + 野田洋次郎,STRAY SHEEP,Kenshi Yonezu,2020-08-05,240253,0,6,1,0.77,0.0714,0.852,0,0.063,-5.564,0.0789,113.967,4,0.833,fall
かくれんぼ,かくれんぼ,Yuuri,2019-12-01,271093,58,9,1,0.671,0.417,0.505,0,0.124,-7.575,0.0629,156.019,4,0.311,fall
第六感,第六感,Reol,2020-07-27,191624,61,7,1,0.675,0.00893,0.959,0.0000848,0.325,-1.754,0.0835,134.017,4,0.835,fall
Little Birds,Little Birds,Mone Kamishiraishi,2020-08-12,273000,25,5,1,0.484,0.75,0.616,0.000171,0.225,-5.974,0.0392,170.073,4,0.469,fall
Myra,Myra,Tani Yuuki,2020-07-01,255000,57,0,1,0.683,0.71,0.318,0.0000905,0.167,-13.335,0.0349,144.027,4,0.587,fall
Breakdown,ESTERO,Michael Kaneko,2020-08-19,245880,39,7,0,0.807,0.353,0.469,0,0.144,-7.789,0.0468,108.993,4,0.777,fall
GIRL FRIEND,GIRL FRIEND,HIRAIDAI,2020-08-26,188236,40,7,1,0.683,0.0308,0.601,0,0.173,-4.823,0.119,160.002,4,0.514,fall
可愛い君が愛おしい!,可愛い君が愛おしい!,Sui,2020-08-24,152440,52,1,0,0.426,0.000228,0.859,0,0.305,-3.066,0.0603,91.902,4,0.66,fall
花に亡霊,盗作,ヨルシカ,2020-07-29,241226,61,4,1,0.646,0.573,0.45,0,0.0768,-6.628,0.0482,90.01,4,0.413,fall
白い泥,note,Mone Kamishiraishi,2020-08-26,221413,38,4,1,0.358,0.00244,0.756,0,0.129,-4.715,0.0493,175.061,4,0.369,fall
海風,Unchained,Maica_n,2020-05-20,274800,37,10,1,0.476,0.829,0.491,0.0648,0.161,-7.241,0.0243,168.067,4,0.263,fall
光,光,THE BEAT GARDEN,2020-06-29,265240,11,2,1,0.569,0.0265,0.774,0,0.453,-4.16,0.0345,88.015,4,0.271,fall
Soul Rain - Acoustic Ver.,Soul Rain (Acoustic Ver.),Yu Sakai,2020-05-22,335280,19,3,1,0.413,0.972,0.267,0.000365,0.112,-8.704,0.0281,146.608,4,0.196,fall
僕は呪う,僕は呪う,Chippoke Ohashi,2020-03-18,308920,16,9,1,0.555,0.432,0.408,0,0.111,-8.761,0.0342,143.881,4,0.251,fall
夢花火,夢花火,Novelbright,2020-05-10,257360,43,6,1,0.481,0.0141,0.63,0,0.132,-4.301,0.0294,79.987,4,0.482,fall
"We'll Never Die On Piano ""Stay Home Ver.""","We'll Never Die On Piano ""Stay Home Ver.""",Anly,2020-06-17,312822,0,4,1,0.712,0.974,0.341,0.429,0.147,-6.258,0.0279,92.071,4,0.4,fall
いいよ,君と10のエピグラフ,secondrate,2020-02-02,340000,0,7,1,0.59,0.31,0.454,0,0.262,-5.041,0.0276,74.981,4,0.445,fall
明日の空へ,明日の空へ,saji,2020-06-03,149149,32,7,1,0.543,0.798,0.309,0,0.202,-7.31,0.0298,83.465,4,0.521,fall
高鳴り,高鳴り,Penguinrush,2020-06-10,304566,5,11,0,0.775,0.278,0.349,0.000155,0.0982,-8.224,0.0456,114.013,4,0.174,fall
ごめんね…,ごめんね…,Ms.OOJA,2020-07-31,287320,13,7,1,0.57,0.483,0.581,0,0.17,-5.13,0.0277,147.835,4,0.198,fall
君だけが消えない,II,Satoshi Hayashibe,2020-07-29,349318,24,0,1,0.443,0.641,0.443,0.0000857,0.106,-8.965,0.0281,134.835,4,0.258,fall
rooftop,Bedroom Joule,[Alexandros],2020-06-21,324040,29,1,1,0.56,0.497,0.407,0.00114,0.102,-10.766,0.0316,79.067,4,0.105,fall
素敵な人よ,素敵な人よ TYPE-B,海蔵亮太,2020-06-10,258588,5,11,1,0.488,0.283,0.59,0,0.0845,-5.702,0.034,129.882,4,0.34,fall
勿忘雨,勿忘雨,上野大樹,2020-06-24,239117,29,10,1,0.773,0.568,0.538,0.0000183,0.106,-9.661,0.164,84.989,4,0.47,fall
Letter,Letter,SHE'S,2019-10-21,260453,0,1,1,0.607,0.264,0.678,0.265,0.109,-6.024,0.0255,112.032,4,0.464,fall
一縷,一縷,Mone Kamishiraishi,2019-10-14,267120,30,10,1,0.502,0.86,0.34,0,0.138,-6.743,0.0278,76.907,4,0.459,fall
メロディー feat. Micro from Def Tech,Love & Hope,Lisa Halim,2020-06-17,283559,0,4,1,0.282,0.756,0.31,0,0.141,-5.555,0.0324,74.183,4,0.238,fall
名前をつけて,名前をつけて,Chippoke Ohashi,2020-03-25,226440,16,2,1,0.568,0.182,0.433,0,0.138,-7.435,0.0278,75.975,4,0.264,fall
あけたら,あけたら,Sukima Switch,2020-08-05,327600,11,3,1,0.702,0.387,0.424,0.00000442,0.098,-8.577,0.0395,147.92,4,0.168,fall
光るソラ蒼く,Curiosity,K,2019-10-30,278733,14,3,1,0.561,0.502,0.373,0,0.114,-8.568,0.0269,137.986,4,0.207,fall
僕のとなりに,僕のとなりに,Lisa Halim,2019-11-27,332869,0,2,1,0.674,0.82,0.444,0.000109,0.0917,-7.922,0.0402,143.879,4,0.212,fall
Love Me,Love Me,マシュー・ロー,2020-06-17,276000,2,2,1,0.62,0.613,0.331,0.0000208,0.104,-8.744,0.0292,111.034,4,0.202,fall
ボクラノカタチ,ボクラノカタチ,LOZAREENA,2019-06-09,248300,0,0,1,0.546,0.679,0.37,0,0.189,-6.767,0.0319,76.035,4,0.508,fall
仰げば青空 - Acoustic Session,Raspberry Lover,Motohiro Hata,2019-11-06,267253,17,7,1,0.563,0.891,0.235,0,0.0826,-8.722,0.0271,75.013,3,0.288,fall
タカラモノ,II,Satoshi Hayashibe,2020-07-29,274025,0,2,1,0.487,0.921,0.252,0.0000492,0.114,-11.889,0.0284,75.019,4,0.239,fall
Not Enough,Tragicomedy,SHE'S,2020-07-01,174880,22,6,1,0.779,0.626,0.368,0.0000132,0.0952,-9.716,0.0332,90.006,4,0.661,fall
sabotage -acoustic ver.-,sabotage -acoustic ver.-,Ryokuoushoku Shakai,2019-11-19,237852,0,10,1,0.745,0.805,0.303,0.000273,0.152,-7.819,0.0314,120.006,4,0.281,fall
ハジマリノ鐘,ハジマリノ鐘,Seiya Matsumuro,2019-12-21,355693,11,0,1,0.469,0.214,0.543,0,0.11,-7.133,0.0272,78.098,4,0.578,fall
ASAYAKE,ASAYAKE,広瀬大地,2020-03-18,230883,4,1,1,0.585,0.293,0.606,0,0.0921,-5.046,0.0296,91.985,4,0.738,fall
からまる (feat. 大比良瑞希),IN ANY WAY,Mizuki Ohira,2020-06-03,172585,0,2,0,0.83,0.238,0.409,0,0.211,-10.724,0.214,149.997,4,0.527,fall
愛は続くよどこまでも,愛は続くよどこまでも,moumoon,2020-09-02,276166,26,2,1,0.651,0.459,0.731,0,0.22,-4.781,0.0328,80.949,4,0.439,fall
手のなるほうへ,手のなるほうへ,Fumiya Fujii,2020-08-12,311759,0,2,1,0.538,0.623,0.459,0.000144,0.12,-8.531,0.0277,146,4,0.21,fall
きみは美しい,きみは美しい,果歩,2020-06-21,253800,6,8,1,0.536,0.789,0.266,0.00000134,0.0852,-5.813,0.0387,86.016,3,0.564,fall
風よ,HELP EVER HURT NEVER,Fujii Kaze,2020-05-20,284520,56,9,0,0.399,0.679,0.462,0.000217,0.101,-8.285,0.0318,114.926,3,0.222,fall
東京,東京,上野大樹,2020-09-02,325333,23,8,1,0.602,0.913,0.145,0.000002,0.198,-12.048,0.0417,73.037,4,0.368,fall
MISSING PIECE,MISSING PIECE,BENI,2020-08-15,183493,11,11,1,0.505,0.0929,0.826,0,0.178,-5.482,0.0479,169.948,4,0.534,fall
エイリアンズ,STAYIN' ALIVE,JUJU,2020-02-26,358866,0,7,1,0.617,0.607,0.527,0.000809,0.17,-6.292,0.0262,84.993,4,0.226,fall
Tommy,Tommy,Yuko Ando,2020-06-17,235096,4,7,1,0.374,0.589,0.497,0.00914,0.103,-5.416,0.0375,131.882,4,0.243,fall
YOKOHAMA blues,YOKOHAMA blues,SEKAI NO OWARI,2019-02-19,292514,41,6,0,0.736,0.188,0.8,0.0000034,0.282,-5.493,0.0425,95.055,4,0.791,fall
I Believe,ANOTHER VOICE -Full Of Harmony Tribute Album-,Various Artists,2019-11-06,312835,5,6,1,0.478,0.897,0.245,0,0.0971,-8.361,0.031,119.265,4,0.221,fall
4:00 a.m.,Sweet Cruisin',Anly,2020-04-08,185413,0,4,0,0.917,0.726,0.675,0.0000238,0.126,-7.829,0.151,100,4,0.685,fall
アサトヒカリ,アサトヒカリ,C&K,2020-06-22,285146,35,3,1,0.478,0.884,0.233,0,0.0776,-10.114,0.0304,87.837,4,0.419,fall
