,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
316,소방차 Fire Truck,NCT #127 - The 1st Mini Album,NCT 127,2016-07-10,178565,58,1,1,0.724,0.116,0.976,1.3e-05,0.352,-3.279,0.0602,110.006,4,0.626,evening
317,My Pace,UNVEIL Stray Kids,Stray Kids,2019-09-19,189325,43,11,0,0.682,0.0577,0.83,0.0,0.0926,-4.234,0.254,155.122,4,0.784,evening
318,MIROH,UNVEIL Stray Kids,Stray Kids,2019-09-19,207617,49,9,1,0.564,0.0091,0.979,0.0,0.249,-3.102,0.104,126.059,4,0.505,evening
319,Energetic,1-1=0 (NOTHING WITHOUT YOU),Wanna One,2017-11-13,189355,62,0,1,0.714,0.058,0.886,0.0,0.112,-3.076,0.0461,125.046,4,0.752,evening
320,CLAP,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",SEVENTEEN,2017-11-06,167797,67,8,1,0.722,0.141,0.918,0.0,0.409,-2.952,0.0607,100.024,4,0.831,evening
321,BOSS,NCT 2018 EMPATHY,NCT,2018-03-14,210641,66,10,0,0.787,0.0233,0.543,0.0,0.0861,-6.7,0.037,99.026,4,0.332,evening
322,Burn It Up,1-1=0 (NOTHING WITHOUT YOU),Wanna One,2017-11-13,214942,48,11,0,0.642,0.0461,0.849,0.0,0.398,-3.266,0.0563,127.923,4,0.601,evening
323,CALL CALL CALL!,WE MAKE YOU,SEVENTEEN,2018-05-30,199866,58,5,0,0.619,0.113,0.887,0.0,0.0741,-3.676,0.246,129.931,4,0.642,evening
324,Good Boy Gone Bad,minisode 2: Thursday's Child,TOMORROW X TOGETHER,2022-05-09,191038,79,1,1,0.475,0.0159,0.695,0.0,0.125,-5.919,0.102,100.009,4,0.552,evening
325,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,172714,88,0,1,0.762,0.0185,0.861,0.0,0.264,-3.296,0.0955,120.048,4,0.955,evening
326,Future Perfect (Pass the MIC),MANIFESTO : DAY 1,ENHYPEN,2022-07-04,180750,78,9,0,0.658,0.0364,0.9,0.0,0.0771,-3.479,0.264,156.096,4,0.526,evening
327,All Night (BTS World Original Soundtrack) [Pt. 3],All Night (BTS World Original Soundtrack) [Pt. 3],BTS,2019-06-21,216873,68,5,1,0.725,0.193,0.706,0.0,0.109,-4.766,0.121,120.042,4,0.667,evening
328,No More Dream,The Best Of BTS (Korea Edition),BTS,2017-01-06,223373,42,2,1,0.436,0.0147,0.866,3.32e-06,0.403,-5.172,0.471,167.832,4,0.592,evening
329,Dope,The Best Of BTS (Korea Edition),BTS,2017-01-06,242373,51,10,0,0.591,0.0466,0.882,1.42e-06,0.329,-3.589,0.254,153.913,4,0.638,evening
330,Run,The Best Of BTS (Korea Edition),BTS,2017-01-06,238840,49,6,0,0.571,0.00142,0.863,0.0,0.0927,-3.821,0.0605,132.997,4,0.523,evening
331,Attack on Bangtan,"O!RUL8,2?",BTS,2013-09-11,246525,62,11,0,0.72,0.2,0.962,0.0,0.165,-2.555,0.268,118.025,4,0.667,evening
332,Save Me,The Best Of BTS (Korea Edition),BTS,2017-01-06,199693,51,1,1,0.595,0.0295,0.782,0.0,0.0603,-4.01,0.0672,139.971,4,0.512,evening
333,Am I Wrong,Wings,BTS,2016-10-10,213082,60,6,1,0.76,0.00125,0.834,1.07e-05,0.0868,-4.992,0.0494,107.988,4,0.679,evening
334,Don't Leave Me,FACE YOURSELF,BTS,2018-04-04,227413,64,8,0,0.62,0.116,0.778,0.0,0.312,-4.622,0.0724,147.012,4,0.386,evening
335,MAMA,Wings,BTS,2016-10-10,212275,60,5,0,0.543,0.000226,0.739,2.14e-05,0.0816,-4.818,0.232,185.832,4,0.466,evening
336,So What,Love Yourself 轉 'Tear',BTS,2018-05-18,281520,69,9,0,0.657,0.0238,0.883,0.0,0.0481,-4.294,0.0733,129.943,4,0.461,evening
337,So Far Away,Agust D,Agust D,2016-08-16,358270,65,11,0,0.482,0.0093,0.828,0.0,0.325,-4.501,0.104,93.892,4,0.274,evening
338,Begin,Wings,BTS,2016-10-10,229740,66,9,0,0.566,0.00357,0.842,0.000253,0.141,-5.222,0.0442,131.05,4,0.308,evening
339,Euphoria,Love Yourself 結 'Answer',BTS,2018-08-24,228615,78,2,1,0.637,0.394,0.799,0.0,0.0921,-4.518,0.0338,104.996,4,0.57,evening
340,Intro: Serendipity,Love Yourself 承 'Her',BTS,2017-09-18,139971,65,8,1,0.477,0.523,0.581,0.0,0.201,-8.795,0.119,129.571,4,0.282,evening
341,Moon,MAP OF THE SOUL : 7,BTS,2020-02-21,208589,70,6,1,0.704,0.0104,0.646,0.0,0.191,-6.658,0.0596,141.87,4,0.64,evening
342,Mikrokosmos,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,224225,73,8,1,0.579,0.125,0.858,0.0,0.0502,-5.212,0.114,174.043,3,0.475,evening
343,Crystal Snow,FACE YOURSELF,BTS,2018-04-04,323360,65,3,1,0.618,0.117,0.766,0.0,0.121,-4.507,0.0323,113.997,4,0.448,evening
344,Film out,Film out,BTS,2021-04-01,214620,71,10,1,0.499,0.296,0.709,0.0,0.331,-6.404,0.134,164.032,4,0.314,evening
345,Jamais Vu,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,227275,67,8,1,0.608,0.226,0.47,0.0,0.0963,-6.73,0.0428,81.0,4,0.241,evening
346,Intro : Persona,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,171023,65,9,0,0.486,0.0278,0.871,0.0,0.313,-4.475,0.337,85.411,4,0.659,evening
347,Airplane,Hope World,j-hope,2018-03-02,197913,64,0,1,0.801,0.65,0.651,0.0,0.109,-7.855,0.0579,119.992,4,0.238,evening
348,시작,ITAEWON CLASS (Original Television Soundtrack) Pt.2,Gaho,2020-02-01,202440,65,4,1,0.591,0.172,0.818,0.0,0.126,-3.532,0.073,108.107,4,0.574,evening
349,F.L.Y. BOYS F.L.Y. GIRLS,GENERATIONS LIVE TOUR 2018 UNITED JOURNEY SET LIST,GENERATIONS from EXILE TRIBE,2018-08-06,190173,30,7,1,0.693,0.00468,0.918,0.0,0.686,-3.492,0.112,129.053,4,0.671,evening
350,Habit,Habit,SEKAI NO OWARI,2022-04-28,253153,76,10,0,0.749,0.203,0.85,0.0,0.18,-5.39,0.126,117.968,4,0.912,evening
351,ZOOM,ZOOM,Jessi,2022-04-13,174840,78,6,1,0.874,0.00942,0.6,0.0,0.126,-6.064,0.158,100.012,4,0.457,evening
352,W / X / Y,W / X / Y,Tani Yuuki,2021-05-26,279100,68,2,1,0.478,0.155,0.777,0.0,0.327,-4.48,0.0753,103.832,3,0.671,evening
353,スパークル,スパークル,Lilas Ikuta,2022-01-17,213600,69,11,1,0.614,0.417,0.579,0.0,0.0666,-4.937,0.038,149.831,4,0.692,evening
354,ベテルギウス,壱,Yuuri,2022-01-12,230600,74,5,1,0.367,0.222,0.671,0.0,0.494,-4.604,0.0478,179.833,4,0.691,evening
355,おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),milet,2021-12-17,188060,67,8,1,0.488,0.0258,0.638,2.24e-05,0.12,-4.502,0.058,207.906,4,0.713,evening
356,Myra,Myra,Tani Yuuki,2020-07-01,255000,56,0,1,0.683,0.71,0.318,9.05e-05,0.167,-13.335,0.0349,144.027,4,0.587,evening
357,かくれんぼ,壱,Yuuri,2022-01-12,271426,59,9,1,0.667,0.479,0.534,0.0,0.124,-6.963,0.0606,156.054,4,0.308,evening
358,香水,すっからかん,Eito,2020-12-24,255226,56,3,1,0.85,0.824,0.34,0.0,0.0882,-7.37,0.042,121.759,4,0.774,evening
359,裸の心,おいしいパスタがあると聞いて,Aimyon,2020-09-09,296653,62,8,1,0.559,0.537,0.448,1.85e-05,0.0915,-4.11,0.0275,148.02,4,0.354,evening
360,未完成,10th Anniversary Best,Leo Ieiri,2022-02-16,237933,46,7,1,0.657,0.138,0.727,0.0,0.311,-3.308,0.035,90.086,4,0.43,evening
361,魔法の絨毯,I believe in you,Takaya Kawasaki,2018-03-14,208896,71,10,0,0.622,0.776,0.309,0.0,0.122,-6.291,0.0481,73.897,4,0.571,evening
362,ハルノヒ,おいしいパスタがあると聞いて,Aimyon,2020-09-09,326866,59,9,1,0.592,0.261,0.672,0.0,0.109,-2.447,0.0294,106.948,4,0.523,evening
363,Laughter,Editorial,Official HIGE DANdism,2021-08-18,352920,52,4,1,0.412,0.00663,0.765,0.0,0.15,-6.166,0.0336,159.918,4,0.395,evening
364,君はロックを聴かない,青春のエキサイトメント,Aimyon,2017-09-12,246306,65,7,1,0.524,0.00135,0.687,0.0,0.169,-4.039,0.0267,99.919,4,0.619,evening
365,空の青さを知る人よ,おいしいパスタがあると聞いて,Aimyon,2020-09-09,304933,54,7,1,0.575,0.184,0.716,0.0,0.31,-1.97,0.033,107.984,4,0.635,evening
366,マリーゴールド,瞬間的シックスセンス,Aimyon,2019-02-13,306626,65,2,1,0.545,0.0452,0.745,0.0,0.0907,-3.098,0.0286,106.094,4,0.413,evening
367,HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,63,1,1,0.638,0.157,0.766,0.0,0.124,-5.541,0.0268,112.005,4,0.595,evening
368,まちがいさがし,LOVE,Masaki Suda,2019-07-10,223640,64,2,1,0.534,0.523,0.642,0.0,0.39,-5.568,0.0372,155.921,4,0.443,evening
369,パプリカ,パプリカ,Foorin,2018-08-13,208346,51,11,1,0.748,0.137,0.773,0.0,0.771,-5.04,0.0419,100.986,4,0.733,evening
370,115万キロのフィルム,エスカパレード,Official HIGE DANdism,2018-04-11,324633,72,3,1,0.516,0.00345,0.791,0.0,0.141,-1.927,0.0318,96.921,4,0.48,evening
371,愛をこめて花束を,Superfly,Superfly,2007-04-04,295600,62,7,1,0.37,0.151,0.8,3.33e-06,0.089,-3.403,0.0436,161.934,4,0.451,evening
372,青と夏,Attitude,Mrs. GREEN APPLE,2019-10-01,270026,65,4,1,0.31,0.00157,0.891,0.0,0.284,-1.66,0.0469,184.886,4,0.748,evening
373,ともに,Everybody!!,WANIMA,2018-01-17,207368,63,6,1,0.553,0.00257,0.968,0.0,0.28,-2.57,0.0534,127.077,4,0.862,evening
374,やってみよう,Everybody!!,WANIMA,2018-01-17,169697,59,0,1,0.593,0.00289,0.91,0.0,0.212,-2.84,0.0605,129.384,4,0.678,evening
375,シグナル,Everybody!!,WANIMA,2018-01-17,219530,62,8,1,0.562,0.00419,0.935,0.0,0.322,-2.365,0.0525,97.513,4,0.655,evening
376,あいうえおんがく,いいね!( ́・ω・`)☆,GReeeeN,2013-01-01,210653,52,6,0,0.428,0.0124,0.971,0.0,0.148,-1.85,0.0478,136.999,4,0.818,evening
377,イロトリドリ,LAND,YUZU,2013-05-01,204000,47,2,1,0.556,0.0125,0.935,0.0,0.374,-1.737,0.0976,133.051,4,0.858,evening
378,OLA!!,TOWA,YUZU,2016-01-13,207534,39,0,1,0.657,0.517,0.901,0.0,0.27,-3.136,0.0936,115.052,4,0.82,evening
379,夏色,ゆず一家,YUZU,1998-07-23,202933,56,3,1,0.588,0.0379,0.887,0.0,0.0871,-3.636,0.0429,120.148,4,0.79,evening
380,全力少年,空創クリップ,Sukima Switch,2005-07-20,272746,65,2,1,0.639,0.25,0.79,0.0,0.299,-4.156,0.0263,133.948,4,0.733,evening
381,weeeek,歌うたいが歌うたいに来て 歌うたえと言うが 歌うたいが歌うたうだけうたい切れば 歌うたうけれども 歌うたいだけ 歌うたい切れないから 歌うたわぬ!?,GReeeeN,2012-01-01,213093,56,1,1,0.636,0.00102,0.929,0.0,0.0615,-2.812,0.0413,109.98,4,0.932,evening
382,天体観測,jupiter,BUMP OF CHICKEN,2002-02-20,263600,63,1,1,0.366,0.381,0.949,0.0,0.0902,-3.552,0.11,164.979,4,0.467,evening
383,チェリー,インディゴ地平線,SPITZ,1996,259933,66,0,1,0.646,0.227,0.805,1.95e-05,0.0901,-3.422,0.0292,97.201,4,0.748,evening
384,青いベンチ,Smile,Sasuke,0000,242066,55,2,1,0.665,0.347,0.62,0.0,0.0389,-6.26,0.0257,105.97,4,0.775,evening
385,どんなときも。,君は誰と幸せなあくびをしますか。,Noriyuki Makihara,1991-09-25,304506,56,6,1,0.691,0.344,0.809,0.000479,0.0893,-7.417,0.0291,123.827,4,0.915,evening
386,ロビンソン,ハチミツ,SPITZ,1995,260133,61,6,0,0.623,0.428,0.787,0.0,0.16,-4.339,0.0274,111.181,4,0.585,evening
387,Life Goes On,BE,BTS,2020-11-20,207481,79,1,1,0.566,0.00691,0.716,0.0,0.37,-5.733,0.0424,81.068,4,0.45,evening
388,Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Love (Laxed - Siren Beat) [BTS Remix],Jawsh 685,2020-10-02,184905,74,0,0,0.758,0.16,0.598,0.0,0.295,-5.695,0.0868,149.836,4,0.658,evening
389,Savage Love (Laxed – Siren Beat) [BTS Remix] (Instrumental),Savage Love (Laxed - Siren Beat) [BTS Remix],Jawsh 685,2020-10-02,184905,45,0,0,0.782,0.0491,0.404,0.778,0.286,-8.549,0.171,149.98,4,0.311,evening
390,Dynamite,BE,BTS,2020-11-20,199053,86,6,0,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,0.737,evening
391,Who (feat. BTS),~how i'm feeling~,Lauv,2020-03-06,180413,76,11,0,0.632,0.546,0.339,0.0,0.104,-7.983,0.0337,141.642,3,0.0969,evening
392,eight(Prod.&Feat. SUGA of BTS),eight,IU,2020-05-06,167573,74,1,1,0.676,0.115,0.869,0.0,0.132,-1.573,0.0423,120.029,4,0.594,evening
393,Some,Red Diary Page.1,BOL4,2017-09-28,181373,74,1,0,0.659,0.417,0.799,0.0,0.0562,-2.849,0.0629,103.991,4,0.782,evening
394,Into the I-LAND,I-LAND Part.1 Signal Song,IU,2020-06-19,217322,57,0,1,0.521,0.139,0.926,0.0,0.124,-3.719,0.137,121.883,4,0.31,evening
395,My My,Heng:garae,SEVENTEEN,2020-06-22,185253,47,0,1,0.686,0.131,0.882,0.0,0.0775,-3.384,0.0631,100.041,4,0.582,evening
396,舞い落ちる花びら(Fallin' Flower),舞い落ちる花びら (Fallin' Flower),SEVENTEEN,2020-03-31,212333,62,9,0,0.641,0.348,0.85,0.0,0.227,-4.76,0.229,141.877,4,0.674,evening
397,24H,24H,SEVENTEEN,2020-08-24,188986,60,7,0,0.752,0.0362,0.78,0.0,0.196,-4.475,0.063,122.088,4,0.774,evening
398,DUMDi DUMDi,DUMDi DUMDi,(G)I-DLE,2020-08-03,210640,60,4,1,0.759,0.025,0.914,4.45e-06,0.076,-1.072,0.0592,123.047,4,0.674,evening
399,HOME;RUN,; [Semicolon],SEVENTEEN,2020-10-19,184426,65,2,1,0.687,0.0613,0.942,0.0,0.173,-2.817,0.0741,96.106,4,0.765,evening
400,Secret Story of the Swan,Oneiric Diary,IZ*ONE,2020-06-15,192333,67,7,0,0.703,0.131,0.941,0.0,0.319,-0.995,0.0808,102.969,4,0.758,evening
401,Left & Right,Heng:garae,SEVENTEEN,2020-06-22,201773,54,6,0,0.728,0.149,0.831,0.0,0.1,-3.87,0.108,150.001,4,0.957,evening
402,FIESTA,BLOOM*IZ,IZ*ONE,2020-02-17,217760,67,7,1,0.756,0.0617,0.927,0.0,0.343,-2.116,0.0594,123.005,4,0.723,evening
403,Panorama,One-reeler / Act IV,IZ*ONE,2020-12-07,222853,69,9,0,0.726,0.0429,0.963,0.00157,0.128,-1.111,0.0916,126.062,4,0.769,evening
404,BOY,THE FIRST STEP : TREASURE EFFECT,TREASURE,2021-01-11,196666,63,6,0,0.753,0.0522,0.76,0.0,0.379,-6.666,0.0482,110.01,4,0.69,evening
405,Filter,MAP OF THE SOUL : 7,BTS,2020-02-21,180220,77,10,0,0.779,0.0224,0.762,0.0,0.121,-5.188,0.0631,110.043,4,0.859,evening
406,Celebrity,IU 5th Album 'LILAC',IU,2021-03-25,195546,68,9,1,0.73,0.191,0.784,0.0,0.0956,-2.62,0.0691,99.995,4,0.673,evening
407,Maria,María,Hwa Sa,2020-06-29,199026,49,9,0,0.667,0.238,0.745,2.06e-06,0.255,-2.96,0.0621,128.972,4,0.482,evening
408,Love Shot,LOVE SHOT– The 5th Album Repackage,EXO,2018-12-13,200306,74,5,0,0.689,0.0702,0.678,0.0,0.0889,-4.287,0.119,145.883,4,0.335,evening
409,Bye-Good-Bye,BE:1,BE:FIRST,2022-08-29,181018,67,2,1,0.878,0.109,0.654,0.0,0.0803,-5.225,0.0502,114.991,4,0.787,evening
410,常緑,you,Chippoke Ohashi,2021-10-13,171546,70,11,1,0.725,0.0242,0.75,0.0,0.101,-5.694,0.0772,101.19,4,0.888,evening
411,海のリビング,海のリビング,鈴木鈴木,2021-08-05,223600,62,10,0,0.652,0.0905,0.846,0.0,0.242,-4.005,0.0374,97.998,4,0.762,evening
412,雲の上,PURPLE,心之助,2021-08-30,215306,54,9,1,0.574,0.0248,0.897,0.0,0.148,-4.188,0.241,172.001,4,0.379,evening
413,うぉ,うぉ,Yuuri,2022-05-13,168026,61,11,1,0.704,0.315,0.66,0.0,0.0852,-4.602,0.0929,109.873,4,0.86,evening
414,つつみ込むように...,i,iScream,2022-04-20,349817,33,0,1,0.639,0.0911,0.807,2.17e-06,0.0535,-4.679,0.0452,79.971,4,0.676,evening
415,タイムマシン,タイムマシン,Yuuri,2022-07-12,201133,64,5,1,0.706,0.158,0.717,0.0,0.109,-4.248,0.041,111.972,4,0.834,evening
416,おにごっこ,おにごっこ,Yuuri,2022-09-12,230040,66,6,1,0.651,0.6,0.556,0.0,0.213,-6.183,0.029,75.947,4,0.566,evening
417,初恋が泣いている,瞳へ落ちるよレコード,Aimyon,2022-08-17,239333,58,6,1,0.608,0.0175,0.819,0.000184,0.312,-4.044,0.0301,105.026,4,0.659,evening
418,ALL HOURS,ALL HOURS,JO1,2022-06-16,195933,50,1,1,0.544,0.00296,0.924,0.0,0.511,-5.392,0.214,158.016,4,0.533,evening
419,Password,Password,INI,2022-08-08,179746,59,10,0,0.776,0.00625,0.905,0.0,0.106,-3.024,0.191,101.967,4,0.61,evening
420,燦燦,燦燦,Daichi Miura,2022-04-12,264333,57,2,1,0.419,0.651,0.305,0.0,0.0854,-7.353,0.0303,80.398,4,0.393,evening
421,のびしろ,Case,Creepy Nuts,2021-09-01,236840,65,11,0,0.669,0.252,0.928,0.0,0.0686,-2.926,0.0699,174.004,4,0.963,evening
422,エジソン,ネオン,WEDNESDAY CAMPANELLA,2022-05-25,193510,72,1,0,0.838,0.0195,0.729,0.0089,0.101,-5.733,0.0802,129.999,4,0.619,evening
423,新時代,ウタの歌 ONE PIECE FILM RED,Ado,2022-08-09,226813,77,7,1,0.49,0.049,0.987,3.24e-06,0.406,-2.279,0.253,175.064,4,0.451,evening
424,PAKU,PAKU,asmi,2022-03-30,125771,62,7,1,0.84,0.296,0.889,3.52e-05,0.344,-4.968,0.125,124.04,4,0.961,evening
425,タイミング ~Timing~,タイミング ~Timing~,Klang Ruler,2021-12-24,200822,61,10,0,0.756,0.114,0.607,2.15e-05,0.039,-5.01,0.0376,124.005,4,0.713,evening
426,恋風邪にのせて,恋風邪にのせて,Vaundy,2022-03-07,255914,69,6,0,0.595,6.4e-05,0.909,0.000355,0.387,-3.594,0.0341,118.021,4,0.537,evening
427,We Are,We Are,INI,2022-03-20,211013,47,0,1,0.632,0.00228,0.841,0.0,0.131,-4.678,0.0528,122.088,4,0.541,evening
428,ダンスホール,ダンスホール,Mrs. GREEN APPLE,2022-05-23,203149,77,7,1,0.736,0.0209,0.695,0.0,0.0517,-3.87,0.0468,109.976,4,0.784,evening
429,ニュー・マイ・ノーマル,ニュー・マイ・ノーマル,Mrs. GREEN APPLE,2022-03-18,244338,62,1,1,0.404,0.0032,0.832,0.0,0.0805,-2.87,0.0541,172.98,4,0.603,evening
430,Shining One,Shining One,BE:FIRST,2021-08-16,244106,60,7,0,0.716,0.115,0.737,0.0,0.138,-5.671,0.0851,144.986,4,0.573,evening
431,CALL 119,CALL 119,INI,2022-03-20,195466,53,2,1,0.769,0.0474,0.973,0.0,0.0401,-2.092,0.127,105.003,4,0.759,evening
432,Butter,Proof,BTS,2022-06-10,164952,84,8,1,0.759,0.00323,0.459,0.0,0.0788,-5.187,0.0948,109.997,4,0.695,evening
433,Butter - Megan Thee Stallion Remix,Butter (Megan Thee Stallion Remix),BTS,2021-08-27,164457,71,8,1,0.739,0.00308,0.588,0.0,0.109,-4.971,0.136,109.958,4,0.774,evening
434,Permission to Dance,Permission to Dance,BTS,2021-07-23,187585,81,9,1,0.702,0.00544,0.741,0.0,0.337,-5.33,0.0427,124.925,4,0.646,evening
435,FOR YOU,YOUTH,BTS,2016-09-07,284586,46,4,1,0.548,0.44,0.809,0.0,0.102,-4.533,0.185,165.892,4,0.574,evening
436,4 O'clock,4 O'clock,Joytastic Sarah,2019-08-24,229720,31,7,1,0.612,0.889,0.205,0.00058,0.203,-14.676,0.0336,127.93,4,0.0777,evening
437,Love Is Not Over - Full Length Edition,The Most Beautiful Moment in Life: Young Forever,BTS,2016-05-02,221619,61,2,1,0.462,0.124,0.576,0.0,0.127,-5.089,0.0831,102.972,4,0.278,evening
438,Tomorrow,Skool Luv Affair,BTS,2014-02-12,261574,62,1,0,0.399,0.00946,0.887,0.0,0.281,-2.578,0.201,128.119,4,0.627,evening
439,Interlude: Wings,Wings,BTS,2016-10-10,144313,59,11,0,0.638,0.0102,0.851,0.0,0.114,-3.042,0.0663,124.992,4,0.6,evening
440,Miss Right,Skool Luv Affair (Special Addition),BTS,2014-05-14,241374,59,1,1,0.718,0.371,0.835,0.0,0.0764,-4.925,0.213,92.97,4,0.855,evening
441,Outro: House of Cards,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,177413,59,2,1,0.37,0.4,0.652,0.0,0.129,-4.717,0.0402,104.162,4,0.265,evening
442,Where You From,Skool Luv Affair,BTS,2014-02-12,240106,55,7,1,0.654,0.432,0.867,0.0,0.0745,-1.772,0.313,85.078,4,0.919,evening
443,Spine Breaker,Skool Luv Affair,BTS,2014-02-12,238529,65,0,1,0.679,0.164,0.927,0.0,0.437,-1.058,0.15,93.989,4,0.861,evening
444,I Need U,The Best Of BTS (Korea Edition),BTS,2017-01-06,214506,52,5,0,0.48,0.0235,0.857,0.0,0.273,-4.245,0.0738,158.462,4,0.727,evening
445,So 4 more,Dark & Wild,BTS,2014-08-20,235020,58,8,1,0.676,0.00405,0.925,6.31e-06,0.279,-2.451,0.111,163.952,4,0.798,evening
446,Intro: Never Mind,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,136428,55,6,0,0.339,0.00765,0.949,0.0,0.329,-4.942,0.904,79.956,4,0.397,evening
447,MIC Drop,Love Yourself 承 'Her',BTS,2017-09-18,238193,67,6,1,0.667,0.00912,0.889,0.0,0.0816,-4.851,0.0917,169.961,4,0.541,evening
448,Blood Sweat & Tears,The Best Of BTS (Korea Edition),BTS,2017-01-06,217226,51,0,0,0.558,0.0261,0.89,0.0,0.349,-3.861,0.141,92.97,4,0.584,evening
449,Rainism,RAINISM,Rain,2009-03-03,217386,59,9,1,0.864,0.03,0.79,0.0189,0.0863,-5.358,0.102,123.994,4,0.646,evening
450,きらきら,きらきら,もさを。,2020-09-07,180000,60,11,1,0.688,0.376,0.753,0.0,0.232,-3.681,0.0302,105.016,4,0.622,evening
451,ぎゅっと。,ぎゅっと。,もさを。,2020-07-27,269746,61,4,1,0.773,0.814,0.363,0.0,0.103,-7.304,0.0383,119.994,4,0.774,evening
452,花に亡霊,盗作,ヨルシカ,2020-07-29,241226,60,4,1,0.646,0.573,0.45,0.0,0.0768,-6.628,0.0482,90.01,4,0.413,evening
453,夜行,盗作,ヨルシカ,2020-07-29,202720,51,1,1,0.579,0.379,0.467,0.000158,0.158,-6.576,0.0323,170.038,4,0.484,evening
454,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,179026,88,4,0,0.593,0.268,0.935,0.0,0.286,-3.43,0.225,99.976,4,0.783,evening
455,Cookie,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,235562,81,0,1,0.847,0.0596,0.638,0.0,0.0894,-3.764,0.0575,156.935,4,0.661,evening
456,Attention,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,180066,87,10,0,0.811,0.236,0.648,0.0,0.0761,-3.684,0.0368,104.988,4,0.695,evening
457,Only One For Me,Only One For Me,Takanori Iwata,2022-09-26,205466,47,10,0,0.684,0.0964,0.617,0.0,0.038,-7.421,0.0452,90.045,4,0.739,evening
458,Rush Hour (Feat. j-hope of BTS),Rush Hour,Crush,2022-09-22,177302,84,0,1,0.738,0.157,0.714,0.0,0.31,-5.235,0.249,95.035,4,0.74,evening
459,Yet To Come (Hyundai Ver.),Yet To Come (Hyundai Ver.),BTS,2022-09-23,223535,76,1,1,0.508,0.078,0.842,0.0,0.0858,-3.992,0.0612,86.041,4,0.44,evening
460,Bad Decisions (with BTS & Snoop Dogg) - Instrumental,Bad Decisions (with BTS & Snoop Dogg) [Instrumental],benny blanco,2022-08-03,172714,54,0,1,0.815,0.000388,0.671,0.746,0.267,-5.059,0.073,120.023,4,0.821,evening
461,My You (Kookie Violin Duet),My You (Kookie Violin Duet),OMJamie,2022-07-14,174976,58,9,1,0.391,0.466,0.567,3.92e-05,0.36,-9.933,0.041,144.117,4,0.238,evening
462,Our Island (Prod. SUGA of BTS) (Original Soundtrack),Our Island (Prod. SUGA of BTS) (Original Soundtrack),BTS Island: In the SEOM,2022-07-06,200305,53,10,1,0.442,0.618,0.316,0.436,0.361,-11.829,0.0322,120.15,4,0.0697,evening
463,CHEERS,SEVENTEEN 4th Album Repackage 'SECTOR 17',SEVENTEEN,2022-07-18,181466,76,2,1,0.74,0.306,0.848,0.0,0.193,-4.697,0.097,159.991,4,0.881,evening
464,Answer : Love Myself,Love Yourself 結 'Answer',BTS,2018-08-24,251279,69,1,1,0.568,0.189,0.793,0.0,0.111,-3.749,0.0406,108.051,4,0.45,evening
465,mint vacation,mint vacation / c/w Rambling Rose,THREE1989,2018-07-19,267378,38,2,1,0.69,0.0442,0.594,0.0,0.224,-5.041,0.0405,103.009,4,0.402,evening
466,202 feat. 泉まくら - New Mix,LSC,Lovely Summer Chan,2016-11-02,330933,49,8,1,0.794,0.526,0.501,0.00111,0.0894,-8.837,0.0356,90.013,4,0.542,evening
467,摩天楼,neon,iri,2022-02-23,216441,45,0,1,0.704,0.00616,0.831,1.53e-06,0.0788,-5.892,0.0693,119.955,4,0.686,evening
468,New Day,Tasty,kiki vivi lily,2021-10-01,255704,34,0,1,0.791,0.447,0.456,0.149,0.28,-8.889,0.0823,92.987,4,0.734,evening
469,旅の途中,旅の途中,Shin Sakiura,2022-01-19,271797,27,11,0,0.735,0.0933,0.713,3.51e-06,0.0797,-6.701,0.0473,82.993,4,0.62,evening
470,AIM,IMAGINE,TENDRE,2021-09-29,220333,38,1,1,0.69,0.00625,0.849,0.475,0.142,-6.535,0.0319,97.492,4,0.88,evening
471,I Don't Have a Pen,ビアリストックス,Bialystocks,2021-02-17,201730,42,2,0,0.644,0.3,0.73,5.36e-06,0.555,-8.031,0.0545,100.998,4,0.716,evening
472,まつり,LOVE ALL SERVE ALL,Fujii Kaze,2022-03-23,225920,69,1,1,0.663,0.00892,0.731,0.0502,0.293,-7.335,0.0338,97.025,4,0.356,evening
473,STAY TUNE (feat. ひかり),STAY TUNE (feat. ひかり),Tokimeki Records,2021-12-01,226779,41,0,1,0.731,0.189,0.922,0.000419,0.0866,-6.41,0.0525,118.015,4,0.826,evening
