,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
327,フェアリーテール,開幕宣言,Novelbright,2021-04-26,223106,39,4,1,0.416,0.0276,0.983,0.0,0.356,-0.858,0.0789,94.981,4,0.457,morning
328,飛行船,飛行船,Yuuri,2021-04-17,193173,45,4,1,0.508,0.0601,0.948,0.0,0.489,-3.142,0.116,100.037,4,0.636,morning
329,レオ,壱,Yuuri,2022-01-12,238973,68,5,1,0.629,0.383,0.543,0.0,0.127,-6.281,0.0252,93.043,4,0.403,morning
330,Dreamin' Together,花時計,Flower,2015-03-04,296306,33,3,1,0.64,0.157,0.944,1.75e-06,0.345,-2.215,0.159,126.005,4,0.741,morning
331,常緑,常緑,Chippoke Ohashi,2021-09-01,171546,59,11,1,0.725,0.0242,0.75,0.0,0.101,-5.694,0.0772,101.19,4,0.888,morning
332,No Peace No Life,Life is wonderful,Rickie-G,2007-12-05,262720,35,8,1,0.663,0.618,0.797,0.0,0.132,-4.507,0.122,93.014,4,0.963,morning
333,うるうびと,余命10年 (Original Soundtrack),RADWIMPS,2022-03-04,318880,63,11,1,0.489,0.401,0.522,0.0,0.238,-5.291,0.0306,78.035,4,0.43,morning
334,インフェルノ,Attitude,Mrs. GREEN APPLE,2019-10-01,211600,68,4,1,0.533,0.00894,0.918,0.0,0.643,-2.095,0.0616,92.504,4,0.662,morning
335,WanteD! WanteD!,ENSEMBLE,Mrs. GREEN APPLE,2018-04-17,217386,58,0,1,0.559,0.025,0.806,0.0,0.0433,-2.461,0.0498,160.019,4,0.632,morning
336,The Nights,The Days / Nights,Avicii,2014-01-01,176658,86,6,1,0.527,0.0166,0.835,0.0,0.249,-5.298,0.0433,125.983,4,0.654,morning
337,ロマンスの約束,ロマンスの約束,Lilas Ikuta,2021-08-14,223870,60,1,1,0.627,0.155,0.674,0.0,0.099,-6.183,0.0394,93.004,4,0.531,morning
338,なんでもないよ、,ハッピーエンドへの期待は,Macaroni Empitsu,2022-01-12,219252,72,4,1,0.598,0.245,0.511,0.0,0.0732,-6.015,0.0423,171.845,4,0.652,morning
339,W / X / Y,Memories,Tani Yuuki,2021-12-08,278118,76,2,1,0.628,0.159,0.775,0.0,0.33,-4.479,0.0535,106.382,3,0.674,morning
340,Pleasure 2008 ~人生の快楽~,B'z The Best “ULTRA Pleasure”,B'z,2008-06-18,285756,34,1,0,0.545,0.00601,0.927,0.0018,0.169,-4.665,0.135,124.804,4,0.22,morning
341,ホワイトビーチ,HY SUPER BEST,HY,2014-02-26,324266,29,0,1,0.499,0.141,0.863,2.19e-05,0.0883,-3.521,0.0411,98.004,4,0.704,morning
342,頑張れよ!,空とてんぷらと海のにおい,Kiiyama Shoten,2015-04-22,174040,22,9,1,0.456,0.0182,0.966,0.0,0.101,-1.199,0.0781,91.57,4,0.626,morning
343,君の太陽,君の太陽,Yamazaru,2020-06-20,231265,49,11,1,0.636,0.404,0.774,0.0,0.144,-2.296,0.0302,94.989,4,0.641,morning
344,僕たちの声,僕たちの声,下松翔,2021-07-09,211343,19,0,1,0.614,0.224,0.928,0.0,0.347,-2.063,0.0682,133.92,4,0.731,morning
345,北風と太陽,北風と太陽,E-girls,2017-12-06,265026,30,1,1,0.568,0.0365,0.976,5.4e-06,0.0964,-1.787,0.273,127.982,4,0.541,morning
346,HOLIDAYS,HOLIDAYS,Kaela Kimura,2017-05-10,256519,40,0,1,0.573,0.161,0.856,0.0,0.0364,-1.694,0.0606,161.921,4,0.869,morning
347,Fly Away,Fly Away,Tones And I,2020-11-13,178156,69,4,1,0.806,0.217,0.513,0.0,0.217,-6.208,0.0685,124.988,4,0.503,morning
348,馬と鹿,STRAY SHEEP,Kenshi Yonezu,2020-08-05,265333,60,3,1,0.643,0.0978,0.447,0.0,0.286,-6.411,0.0256,91.019,4,0.676,morning
349,白日,CEREMONY,King Gnu,2020-01-15,276373,67,1,1,0.599,0.562,0.891,0.0,0.322,-3.242,0.116,93.029,4,0.694,morning
350,星影のエール,ボクたちの電光石火,GReeeeN,2021-01-06,202453,51,0,1,0.344,0.0671,0.768,0.0,0.157,-3.566,0.046,126.552,3,0.395,morning
351,Lemon,STRAY SHEEP,Kenshi Yonezu,2020-08-05,255826,70,11,1,0.525,0.304,0.646,0.0,0.297,-4.963,0.0268,86.957,4,0.373,morning
352,恋,POP VIRUS,Gen Hoshino,2018-12-19,251266,56,9,1,0.598,0.00081,0.819,0.0,0.218,-2.619,0.0911,158.115,4,0.878,morning
353,ドラえもん,ドラえもん,Gen Hoshino,2018-02-28,239933,54,4,1,0.64,0.00676,0.547,4.95e-05,0.0585,-4.129,0.038,159.992,4,0.95,morning
354,SUN,YELLOW DANCER,Gen Hoshino,2015-12-02,241466,58,1,1,0.782,0.021,0.684,0.0,0.125,-5.774,0.0398,108.171,4,0.858,morning
355,Décolleté,STRAY SHEEP,Kenshi Yonezu,2020-08-05,209573,49,7,0,0.816,0.276,0.601,0.0,0.0776,-7.766,0.0553,132.917,4,0.791,morning
356,フレア,0,Superfly,2020-01-15,252573,46,2,1,0.563,0.131,0.789,0.000587,0.368,-3.481,0.031,109.986,4,0.541,morning
357,TEENAGE RIOT,STRAY SHEEP,Kenshi Yonezu,2020-08-05,225213,49,11,0,0.67,0.0026,0.949,0.0,0.0977,-5.525,0.11,131.957,4,0.467,morning
358,海の声,海の声,Taro Urashima,2015-12-02,227213,0,4,1,0.649,0.712,0.365,0.0,0.13,-5.671,0.0252,76.026,4,0.301,morning
359,ひまわりの約束,evergreen,Motohiro Hata,2014-10-29,324880,44,10,1,0.611,0.807,0.12,0.0,0.111,-11.176,0.0332,149.24,4,0.368,morning
360,みんながみんな英雄 - フルバージョン,THE BEST (DELUXE EDITION),AI,2016-05-04,181600,39,3,1,0.647,0.484,0.78,0.0,0.103,-3.739,0.0401,117.017,4,0.668,morning
361,女々しくて,ザ・ゴールデンベスト~Pressure~,GOLDEN BOMBER,2010-01-06,248360,48,6,0,0.425,0.0181,0.789,0.0,0.367,-3.226,0.0469,143.004,4,0.616,morning
362,家族になろうよ,家族になろうよ/fighting pose,Masaharu Fukuyama,2011-08-31,307813,55,8,1,0.495,0.539,0.422,5.46e-06,0.111,-6.757,0.0314,147.556,4,0.219,morning
363,タマシイレボリューション - Extended ver.,Mind Travel,Superfly,2011-06-15,246626,41,11,0,0.49,0.0131,0.965,1.26e-05,0.385,-3.065,0.117,132.006,4,0.523,morning
364,Tokimeki,Tokimeki,Vaundy,2021-09-22,212000,65,5,1,0.657,0.00105,0.697,0.0225,0.286,-7.392,0.0297,120.028,4,0.915,morning
365,喜劇,喜劇,Gen Hoshino,2022-04-08,230666,66,1,0,0.676,0.0322,0.461,1.01e-06,0.358,-6.746,0.143,87.917,4,0.715,morning
366,あの夢をなぞって,あの夢をなぞって,YOASOBI,2020-01-18,242666,66,8,1,0.537,0.217,0.793,0.000361,0.143,-3.446,0.04,180.029,4,0.73,morning
367,イエスタデイ,Traveler,Official HIGE DANdism,2019-10-09,299164,56,6,1,0.541,0.0442,0.8,0.0,0.398,-3.687,0.0382,129.939,4,0.56,morning
368,なんでもないよ、,なんでもないよ、,Macaroni Empitsu,2021-11-03,218751,66,4,1,0.597,0.278,0.525,0.0,0.0692,-6.039,0.0519,171.561,4,0.589,morning
369,カメレオン,カメレオン,King Gnu,2022-02-28,193990,73,0,1,0.628,0.643,0.533,0.0,0.0733,-7.235,0.0417,79.953,4,0.459,morning
370,フォーリン・ヴィーナス,「EN.」,Novelbright,2019-09-04,231520,31,2,0,0.699,0.122,0.757,0.0,0.115,-3.527,0.0803,139.983,4,0.775,morning
371,M八七,M八七,Kenshi Yonezu,2022-05-13,263120,66,1,1,0.633,0.3,0.719,2.23e-05,0.34,-8.329,0.0418,112.013,4,0.334,morning
372,Glory Days,Glory Days,Hiroya Ozaki,2017-09-15,292986,39,0,1,0.648,0.00321,0.899,0.0,0.0755,-3.32,0.051,124.015,4,0.713,morning
373,花唄,歌うたいが歌うたいに来て 歌うたえと言うが 歌うたいが歌うたうだけうたい切れば 歌うたうけれども 歌うたいだけ 歌うたい切れないから 歌うたわぬ!?,GReeeeN,2012-01-01,233640,50,0,1,0.395,0.0166,0.98,0.0,0.0751,-2.643,0.0811,194.936,4,0.506,morning
374,今夜このまま,瞬間的シックスセンス,Aimyon,2019-02-13,238093,61,1,1,0.441,0.0254,0.852,0.0,0.0862,-3.595,0.0383,104.855,4,0.64,morning
375,Hello Song,POP VIRUS,Gen Hoshino,2018-12-19,254133,49,7,1,0.607,0.000209,0.887,7.26e-06,0.285,-2.601,0.042,121.953,4,0.889,morning
376,恋風邪にのせて,恋風邪にのせて,Vaundy,2022-03-07,255914,69,6,0,0.595,6.4e-05,0.909,0.000355,0.387,-3.594,0.0341,118.021,4,0.537,morning
377,うぉ,うぉ,Yuuri,2022-05-13,168026,61,11,1,0.704,0.315,0.66,0.0,0.0852,-4.602,0.0929,109.873,4,0.86,morning
378,飛行艇,CEREMONY,King Gnu,2020-01-15,260893,61,1,1,0.475,0.0711,0.841,0.0,0.357,-2.94,0.0446,79.936,4,0.469,morning
379,新宝島,魚図鑑,sakanaction,2018-03-28,302493,52,7,0,0.557,0.00118,0.917,0.00914,0.419,-3.426,0.0757,158.0,4,0.653,morning
380,たましいの居場所,たましいの居場所,Macaroni Empitsu,2022-06-17,201535,62,0,1,0.643,0.223,0.827,0.0,0.0848,-4.531,0.0357,103.434,4,0.731,morning
381,ヤングアダルト,hope,Macaroni Empitsu,2020-04-01,258158,62,3,1,0.744,0.334,0.831,2.71e-06,0.0879,-4.8,0.0355,131.053,4,0.834,morning
382,CHARM,Everybody!!,WANIMA,2018-01-17,234946,47,5,1,0.265,0.00695,0.926,0.0,0.339,-1.9,0.0946,203.971,3,0.52,morning
383,旅立ちの前に,旅立ちの前に,WANIMA,2021-04-28,268319,45,3,1,0.501,0.0103,0.895,0.0,0.124,-3.484,0.0419,100.081,4,0.499,morning
384,Habit,Habit,SEKAI NO OWARI,2022-04-28,253153,76,10,0,0.749,0.203,0.85,0.0,0.18,-5.39,0.126,117.968,4,0.912,morning
385,雨燦々,雨燦々,King Gnu,2022-07-15,295681,74,10,1,0.494,0.354,0.862,0.00431,0.13,-4.608,0.041,94.99,4,0.587,morning
386,眩光,あの日、あの場所/眩光,WANIMA,2022-04-14,214245,60,6,1,0.405,0.000918,0.968,6.25e-06,0.366,-2.425,0.0669,194.957,4,0.509,morning
387,ダンスホール,ダンスホール,Mrs. GREEN APPLE,2022-05-23,203149,77,7,1,0.736,0.0209,0.695,0.0,0.0517,-3.87,0.0468,109.976,4,0.784,morning
388,恋人ごっこ,hope,Macaroni Empitsu,2020-04-01,200219,66,1,1,0.438,0.124,0.646,0.0,0.0603,-5.301,0.0361,102.033,4,0.745,morning
389,好きというのはロックだぜ!,好きというのはロックだぜ! (Special Edition),Nogizaka46,2022-08-24,332866,58,11,1,0.365,0.0053,0.937,4.21e-06,0.117,-3.303,0.0468,177.833,4,0.539,morning
390,雀ノ欠伸,ブルーピリオド,Saucy Dog,2019-10-02,210746,55,2,1,0.595,0.221,0.885,0.0,0.0789,-4.714,0.0347,105.975,4,0.534,morning
391,リボルバー,HOUSE,yonige,2018-10-03,186900,41,0,0,0.564,0.0155,0.854,0.0,0.36,-4.016,0.0352,138.033,4,0.772,morning
392,Horizon,eureka,04 Limited Sazabys,2016-09-14,113573,32,8,1,0.42,0.000807,0.994,0.151,0.224,-2.576,0.217,112.643,4,0.0582,morning
393,SORA,イノセント・デイズ,KALMA,2020-11-04,293942,30,4,1,0.517,0.00396,0.871,0.0,0.288,-4.356,0.0587,143.93,4,0.436,morning
394,日曜日の観覧車,Morning Glow,SHE'S,2016-06-03,236240,26,5,1,0.718,0.086,0.681,1.88e-06,0.0481,-4.551,0.0316,122.04,4,0.8,morning
395,Week End,YELLOW DANCER,Gen Hoshino,2015-12-02,270466,52,9,1,0.715,0.0426,0.762,6.67e-06,0.284,-6.9,0.0727,132.998,4,0.73,morning
396,HOUSE,HOUSE,Lucky Kilimanjaro,2019-07-03,197835,39,0,0,0.734,0.000533,0.651,0.00108,0.0438,-7.484,0.0368,125.008,4,0.825,morning
397,夜明乃唄,夜明乃唄,Rin音,2020-08-05,209360,48,6,1,0.682,0.741,0.705,0.196,0.114,-6.05,0.0343,94.003,4,0.593,morning
398,SUNRISE,街を泳いで,YONA YONA WEEKENDERS,2020-06-03,321765,41,0,1,0.753,0.168,0.654,0.000178,0.198,-7.032,0.0309,116.039,4,0.532,morning
399,LOOP,FEEL GOOD,SIRUP,2019-05-29,305760,41,11,1,0.696,0.26,0.433,4e-06,0.0843,-7.189,0.0585,79.973,4,0.282,morning
400,琥珀色の街、上海蟹の朝,琥珀色の街、上海蟹の朝,Quruli,2016-07-06,317066,54,5,1,0.698,0.0582,0.607,2.3e-05,0.62,-8.744,0.0369,90.011,4,0.723,morning
401,milk,maze,chelmico,2020-08-26,257091,34,0,1,0.789,0.792,0.381,0.00269,0.329,-10.076,0.0408,110.077,4,0.703,morning
402,天神,天神,yonawo,2020-08-14,230965,24,5,1,0.664,0.654,0.432,1.43e-05,0.13,-13.446,0.131,158.009,4,0.426,morning
403,Cakes,Cakes,Homecomings,2019-04-17,292270,0,2,1,0.584,0.0274,0.84,0.00034,0.329,-6.762,0.0256,99.999,4,0.651,morning
404,カフェイン中毒,vivid,kiki vivi lily,2019-06-26,192705,40,1,1,0.803,0.526,0.332,1.58e-06,0.0675,-8.922,0.431,85.188,4,0.774,morning
405,Grow Old With Me,Grow Old With Me,SHE'S,2022-05-18,202813,47,0,1,0.614,0.0178,0.847,0.0,0.274,-4.686,0.0419,156.019,4,0.933,morning
406,スーパー愛したい,スペースシャトルで君の家まで,neguse.,2021-10-13,247321,55,9,1,0.687,0.238,0.646,0.0,0.0652,-5.732,0.03,96.089,4,0.814,morning
407,ココロオドル -original version-,ココロオドル,nobodyknows+,2004,253533,57,4,0,0.747,0.241,0.985,0.0,0.0342,-2.471,0.105,113.041,4,0.909,morning
408,ドラマのあとで,After drama,Reaction The Buttha,2017-12-06,262440,47,6,1,0.594,0.0159,0.869,0.0,0.315,-4.332,0.0935,138.065,4,0.515,morning
409,車間距離,五月雨よ (Special Edition),櫻坂46,2022-03-30,264666,41,10,0,0.707,0.0312,0.839,0.0,0.0887,-3.271,0.0361,127.962,4,0.934,morning
410,ダンスホール,回帰線,Yutaka Ozaki,1985,279360,40,7,1,0.615,0.152,0.53,9.96e-05,0.105,-10.313,0.0267,129.05,4,0.391,morning
411,輝きだして走ってく,輝きだして走ってく,Sambomaster,2018-08-15,269466,47,2,1,0.444,0.0051,0.833,0.0,0.362,-3.182,0.0898,178.061,4,0.604,morning
412,imagine if,we,gnash,2019-01-11,197216,62,8,1,0.907,0.568,0.452,0.0,0.244,-6.673,0.187,92.063,4,0.691,morning
413,若者のすべて,TEENAGER,Fujifabric,2008-01-23,296400,60,1,1,0.585,0.00529,0.665,0.181,0.272,-5.287,0.0279,123.957,4,0.321,morning
414,You Can't Hurry Love,"Vintage & New,Gift Shits",Hi-STANDARD,2016-12-07,116000,34,9,1,0.597,0.00084,0.985,0.0134,0.0643,-2.768,0.0512,130.995,4,0.709,morning
415,888月 ~夏にも程がある~,888月 ~夏にも程がある~,リサイタルズ,2022-08-06,207480,55,3,1,0.668,0.47,0.968,0.0,0.264,-4.027,0.0812,130.937,4,0.662,morning
416,星を見にいこうぜ,星を見にいこうぜ,ナミオカコウタロウ,2018-09-06,205066,43,9,1,0.547,0.755,0.6,0.0,0.125,-4.232,0.0285,95.968,4,0.812,morning
417,納豆,根暗コミック 0.5巻,根暗コミック,2017-10-04,254720,32,11,1,0.451,0.000862,0.942,0.0,0.0801,-2.894,0.038,185.028,4,0.874,morning
418,僕らはきっと美しい,僕らはきっと美しい,FUNNY THINK,2022-02-08,220138,39,8,1,0.482,0.00214,0.881,2.87e-06,0.364,-2.546,0.0848,97.511,4,0.369,morning
419,逆光,ライフイズビューティフル,FUNNY THINK,2022-08-08,157976,31,8,1,0.436,0.00844,0.96,0.0,0.335,-2.833,0.0882,95.982,4,0.454,morning
420,十七歳の地図,十七歳の地図,Yutaka Ozaki,1983,298800,41,9,0,0.438,0.00336,0.892,4.69e-05,0.37,-6.159,0.0482,74.41,4,0.731,morning
421,メロディックパンクバンド,にほんのうた,チョコレートちょうだい,2019-12-04,185024,33,1,1,0.406,0.00365,0.966,0.0,0.331,-3.246,0.161,122.043,4,0.575,morning
422,若者よ、耳を貸せ,若者よ、耳を貸せ,南無阿部陀仏,2020-01-01,278270,34,0,1,0.273,0.000211,0.794,0.0,0.226,-3.454,0.112,103.829,4,0.34,morning
423,くだらない日々,くだらない日々,FUNNY THINK,2019-02-16,201584,25,1,1,0.341,0.0155,0.952,0.0,0.102,-4.085,0.0782,184.9,4,0.489,morning
424,踊り子,踊り子,Vaundy,2021-11-17,230109,73,7,1,0.718,0.845,0.475,0.801,0.105,-11.469,0.0611,157.032,4,0.678,morning
425,Talking Box (Dirty Pop Remix),Talking Box (Dirty Pop Remix),WurtS,2022-03-18,128978,65,1,1,0.787,0.109,0.664,8.55e-05,0.0728,-6.487,0.0642,140.028,4,0.597,morning
426,Pellicule,Pellicule,不可思議/wonderboy,2011-05-04,194037,54,1,1,0.827,0.51,0.583,0.0,0.128,-4.433,0.133,88.007,4,0.532,morning
427,ジャンピングジョーカーフラッシュ,好きというのはロックだぜ! (Special Edition),Nogizaka46,2022-08-24,240080,53,7,1,0.484,0.135,0.97,0.000516,0.308,-2.163,0.0746,89.999,4,0.606,morning
428,It's My Life,Crush,Bon Jovi,2000-01-01,224493,81,0,0,0.551,0.0263,0.913,1.35e-05,0.347,-4.063,0.0466,119.992,4,0.544,morning
429,白い恋人達,TOP OF THE POPS,Keisuke Kuwata,2002-11-27,280700,50,7,1,0.417,0.524,0.613,1.48e-06,0.199,-6.769,0.0288,74.788,4,0.365,morning
430,ロマンチシズム,Attitude,Mrs. GREEN APPLE,2019-10-01,213613,62,10,1,0.598,0.0038,0.878,0.0,0.0468,-3.144,0.0634,125.529,4,0.901,morning
431,にじいろ,レインボーロード,ayaka,2015-04-15,224720,57,2,1,0.643,0.121,0.569,0.0,0.0752,-4.401,0.0232,91.966,4,0.62,morning
432,あなたに,MESSAGE,MONGOL800,2001-09-16,195600,57,7,1,0.381,0.00091,0.819,1.14e-06,0.318,-4.777,0.034,106.708,4,0.858,morning
433,トリコ,Nissy Entertainment 5th Anniversary BEST,Nissy,2019-02-04,232439,48,2,1,0.63,0.0851,0.8,0.0,0.0618,-3.427,0.036,90.02,4,0.717,morning
434,Lovers,アンサーパレード,sumika,2016,250800,0,11,1,0.608,0.0702,0.923,0.0,0.298,-2.057,0.0305,114.472,4,0.769,morning
435,会心の一撃,×と○と罪と,RADWIMPS,2013-12-11,276506,51,1,1,0.468,0.00116,0.993,0.000745,0.329,-1.018,0.153,95.965,4,0.375,morning
436,栞,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,261546,63,6,1,0.505,0.0117,0.883,0.0,0.0578,-3.094,0.0481,100.496,4,0.666,morning
437,シュガーソングとビターステップ,UNISON SQUARE GARDEN The 1st Collection for streaming,UNISON SQUARE GARDEN,2019-10-11,253226,57,6,1,0.626,0.00369,0.89,0.0,0.0839,-3.285,0.0536,131.997,4,0.849,morning
438,ハッピーウェディング前ソング,Galaxy of the Tank-top,Yabai T-Shirts Yasan,2018-01-10,229093,53,6,0,0.49,0.0883,0.991,0.000271,0.262,-1.474,0.19,91.586,4,0.198,morning
439,かわE,Tank-top Festival in JAPAN,Yabai T-Shirts Yasan,2018-12-19,201760,50,1,1,0.602,0.0334,0.989,0.000197,0.116,-1.005,0.0557,97.414,4,0.648,morning
440,洗濯機と君とラヂオ,CHOSYOKU,Macaroni Empitsu,2017-12-07,231406,58,6,0,0.519,0.00658,0.895,0.0,0.246,-3.656,0.0527,164.846,4,0.739,morning
441,パレット,SODA POP FANCLUB 2,Cidergirl,2018-11-28,228680,45,11,0,0.574,0.00533,0.938,0.0,0.354,-3.133,0.044,140.058,4,0.718,morning
442,ICHIDAIJI,有頂天,POLKADOT STINGRAY,2019-02-06,261000,53,9,0,0.557,0.142,0.819,0.0,0.0747,-2.203,0.0617,141.914,4,0.75,morning
443,狂乱 Hey Kids!!,FIXION,THE ORAL CIGARETTES,2016-01-05,250973,53,8,1,0.526,0.00318,0.981,0.00161,0.187,-1.82,0.111,142.016,4,0.781,morning
444,怪獣の花唄,strobo,Vaundy,2020-05-27,224806,0,2,1,0.425,0.00361,0.939,0.0,0.331,-3.498,0.054,150.015,4,0.638,morning
445,AGEHA,SPEEDSTER,GENERATIONS from EXILE TRIBE,2016-03-02,215093,48,7,1,0.655,0.312,0.926,0.0,0.382,-2.532,0.0766,129.968,4,0.681,morning
446,アメイジングレース,アメイジングレース,go!go!vanillas,2020-04-22,247933,39,7,1,0.507,0.00473,0.943,0.0,0.284,-2.649,0.0496,108.04,4,0.79,morning
447,Mela!,Mela!,Ryokuoushoku Shakai,2020-04-13,242066,0,8,1,0.619,0.0439,0.941,1.73e-05,0.318,-1.618,0.0584,137.967,4,0.624,morning
448,生きるをする,生きるをする,Macaroni Empitsu,2020-09-21,237519,43,6,1,0.542,0.0669,0.963,0.0,0.319,-3.098,0.0916,109.871,4,0.419,morning
449,Crazy Crazy,YELLOW DANCER,Gen Hoshino,2015-12-02,214266,46,1,1,0.544,0.181,0.93,0.0,0.103,-4.631,0.062,115.856,4,0.552,morning
450,世界はあなたに笑いかけている,Flava,Little Glee Monster,2019-01-16,232773,52,8,1,0.789,0.434,0.888,0.0,0.155,-3.024,0.101,120.957,4,0.763,morning
451,StaRt,はじめてのMrs. GREEN APPLE,Mrs. GREEN APPLE,2017-07-18,213426,52,11,1,0.426,0.0203,0.957,2.51e-06,0.089,-1.444,0.0823,189.987,4,0.702,morning
452,GOOD LUCKY!!!!!,GOOD LUCKY!!!!!,Gukii,2011-01-01,207053,48,1,1,0.72,0.114,0.884,0.0,0.314,-2.579,0.125,137.953,4,0.902,morning
453,weeeek,歌うたいが歌うたいに来て 歌うたえと言うが 歌うたいが歌うたうだけうたい切れば 歌うたうけれども 歌うたいだけ 歌うたい切れないから 歌うたわぬ!?,GReeeeN,2012-01-01,213093,56,1,1,0.636,0.00102,0.929,0.0,0.0615,-2.812,0.0413,109.98,4,0.932,morning
454,絶叫セレナーデ,AMUSIC,sumika,2021-03-03,236293,41,8,0,0.53,0.122,0.888,0.0,0.285,-4.842,0.0417,153.028,4,0.802,morning
455,NIPPON,日出処,Sheena Ringo,2014-11-05,233866,50,4,1,0.158,0.0024,0.921,0.0617,0.245,-3.323,0.105,172.962,4,0.325,morning
456,NEW,NEW,AAA,2016-06-08,244506,38,4,1,0.659,0.0691,0.945,2.26e-06,0.223,-3.936,0.0921,91.506,4,0.744,morning
457,swim,CAVU,04 Limited Sazabys,2015-04-01,207000,50,9,1,0.457,0.00132,0.944,1.37e-05,0.379,-2.687,0.0782,97.508,4,0.636,morning
458,Teenager Forever,CEREMONY,King Gnu,2020-01-15,189080,60,0,1,0.498,0.0676,0.92,0.0,0.342,-3.546,0.109,114.903,4,0.702,morning
459,平成ペイン,FOOLs,go!go!vanillas,2017-07-26,236666,51,9,1,0.409,4.02e-05,0.925,0.0,0.0379,-2.038,0.057,119.933,4,0.769,morning
460,エマ,Magic Number,go!go!vanillas,2014-11-05,207213,53,11,1,0.524,0.00774,0.809,0.0,0.0288,-3.314,0.0479,131.905,4,0.855,morning
461,ふっかつのじゅもん,I co Y,sumika,2014-11-12,253240,0,10,0,0.391,0.0146,0.97,0.0,0.0823,-0.349,0.119,173.228,4,0.728,morning
462,ラッキースター,FOOLs,go!go!vanillas,2017-07-26,259866,42,0,1,0.574,0.227,0.853,0.0,0.0848,-2.849,0.039,107.028,4,0.764,morning
463,HELLO,GREEN GARDEN POP,YUI,2012-12-05,215746,53,0,0,0.669,0.139,0.664,0.0,0.0838,-4.906,0.0291,142.996,4,0.825,morning
464,世界の秘密,世界の秘密,Vaundy,2020-12-27,221250,0,6,0,0.683,0.142,0.53,0.0,0.0978,-6.749,0.0614,159.969,4,0.823,morning
465,レモンパイ,レモンパイ,Macaroni Empitsu,2018-10-03,219889,49,7,0,0.688,0.125,0.825,0.0,0.196,-4.019,0.0377,101.67,4,0.764,morning
466,気まぐれロマンティック,My song Your song,Ikimonogakari,2008-12-24,244000,0,2,1,0.545,0.117,0.874,0.0,0.304,-2.489,0.0488,85.096,4,0.691,morning
467,貴方解剖純愛歌〜死ね〜,tamago,Aimyon,2015-08-05,266520,57,7,1,0.422,0.0028,0.918,0.0,0.0409,-3.347,0.069,168.029,4,0.469,morning
468,君と羊と青,絶体絶命,RADWIMPS,2011-03-09,158186,58,8,1,0.412,0.00011,0.964,0.00052,0.157,-2.274,0.101,164.042,4,0.778,morning
469,テレキャスター・ストライプ,骨抜き E.P.,POLKADOT STINGRAY,2016-11-18,233198,41,5,0,0.563,0.0045,0.942,3.17e-06,0.32,-3.289,0.0476,142.019,4,0.837,morning
470,なにをやってもあかんわ,SAITAMA,Okazaki Taiiku,2019-01-09,153133,43,8,1,0.646,0.014,0.896,0.0,0.303,-4.49,0.0924,124.992,4,0.87,morning
471,エバーグリーン,SODA POP FANCLUB 1,Cidergirl,2017-10-18,238586,42,3,1,0.516,0.000654,0.975,3.46e-05,0.0634,-2.531,0.0823,101.981,4,0.485,morning
472,見たこともない景色,PLAY(Special Edition),Masaki Suda,2018-03-21,221693,50,2,1,0.436,0.000352,0.912,0.0,0.278,-2.734,0.0486,90.542,4,0.62,morning
473,LIFE,AAA NEW YEAR PARTY 2018 -SET LIST-,AAA,2018-03-28,316453,34,2,1,0.621,0.0416,0.901,0.0,0.368,-4.38,0.0626,131.97,4,0.787,morning
474,R.Y.U.S.E.I.,PLANET SEVEN,J SOUL BROTHERS III,2015-01-28,325773,54,5,0,0.582,0.0102,0.947,7.63e-06,0.455,-2.82,0.0581,127.991,4,0.558,morning
475,O.R.I.O.N.,PLANET SEVEN,J SOUL BROTHERS III,2015-01-28,300493,45,4,1,0.586,0.00214,0.938,0.0,0.141,-1.919,0.0458,129.963,4,0.534,morning
476,イト,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,216706,56,1,0,0.63,0.0633,0.807,0.0,0.386,-3.645,0.0311,131.971,4,0.937,morning
477,Walking with you,SKYWALK,Novelbright,2018-10-03,223186,64,7,1,0.422,0.00585,0.969,0.0,0.533,-0.824,0.0591,92.524,4,0.496,morning
478,ちっぽけな勇気,ファンキーモンキーベイビーズ2,FUNKY MONKEY BABYS,2007-12-12,304040,54,7,1,0.712,0.0735,0.95,0.0,0.305,-3.436,0.0517,110.979,4,0.598,morning
479,ヒーロー,ヒーロー/明日へ,FUNKY MONKEY BABYS,2009-11-18,293653,52,0,1,0.622,0.0502,0.818,0.0,0.392,-4.101,0.0324,120.974,4,0.572,morning
480,虹,STARTING OVER,Yu Takahashi,2018-10-24,354880,46,0,1,0.495,0.0274,0.867,0.0,0.375,-2.766,0.0432,91.005,4,0.412,morning
481,ワイルド アット ハート,Popcorn,ARASHI,2012-10-31,247295,44,10,0,0.632,0.106,0.925,0.0,0.128,-3.11,0.0639,123.891,4,0.71,morning
482,のびしろ,のびしろ,Creepy Nuts,2021-08-25,236840,62,11,0,0.669,0.252,0.928,0.0,0.0686,-2.926,0.0699,174.004,4,0.963,morning
483,夏恋センセイション,CHOSYOKU,Macaroni Empitsu,2017-12-07,138135,46,11,0,0.519,0.00687,0.957,3.75e-05,0.324,-2.342,0.0699,94.035,4,0.63,morning
