,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
313,お別れの歌,fam fam,never young beach,2016-06-08,193587,44,8,1,0.473,0.185,0.81,0.0163,0.134,-4.639,0.0324,98.012,4,0.809,sunny
314,らしくもなくたっていいでしょう,TOPAZ,TOMOO,2020-08-12,167737,34,8,1,0.789,0.0702,0.618,0.0,0.0416,-3.52,0.0422,123.974,4,0.618,sunny
315,Baby I'm a star,Make you happy,NiziU,2020-06-30,159493,0,7,1,0.73,0.0567,0.985,0.0151,0.199,-1.394,0.0443,153.921,4,0.96,sunny
316,Step and a step,Step and a step,NiziU,2020-11-25,201720,53,0,1,0.844,0.184,0.851,8.53e-05,0.0754,-3.762,0.0494,116.038,4,0.541,sunny
317,ESCAPADE,エスカパレード,Official HIGE DANdism,2018-04-11,262685,53,7,0,0.609,0.0138,0.922,0.0,0.114,-1.7,0.0323,132.013,4,0.741,sunny
318,香水,すっからかん,Eito,2020-12-24,255226,56,3,1,0.85,0.824,0.34,0.0,0.0882,-7.37,0.042,121.759,4,0.774,sunny
319,パプリカ,STRAY SHEEP,Kenshi Yonezu,2020-08-05,202666,0,2,1,0.758,0.303,0.554,0.0,0.126,-7.249,0.0412,103.003,4,0.459,sunny
320,ライナウ,すっからかん,Eito,2020-12-24,218253,30,4,0,0.615,0.0454,0.811,0.0,0.24,-5.107,0.0298,135.987,4,0.751,sunny
321,1・2・3,1・2・3,After the Rain,2019-12-15,299392,53,0,1,0.423,0.124,0.973,0.0,0.333,-2.634,0.134,182.085,4,0.535,sunny
322,紅蓮華,紅蓮華,LiSA,2019-07-03,238586,1,4,0,0.544,0.00336,0.979,0.000116,0.0775,-2.8,0.153,135.001,4,0.31,sunny
323,スーパースター - アニメオープニングバージョン,スーパースター,Ketsumeishi,2020-11-04,65266,25,0,1,0.66,0.0727,0.986,0.0,0.246,-3.47,0.111,129.959,4,0.229,sunny
324,ワタリドリ,ALXD,[Alexandros],2015-06-17,248706,64,9,1,0.508,0.00141,0.964,0.0,0.197,-4.077,0.0831,134.982,4,0.609,sunny
325,夜に駆ける,THE BOOK,YOASOBI,2021-01-06,258838,76,8,1,0.663,0.00299,0.871,1.8e-06,0.337,-5.287,0.03,130.025,4,0.826,sunny
326,群青,THE BOOK,YOASOBI,2021-01-06,248026,74,10,1,0.725,0.305,0.853,0.0,0.115,-3.193,0.0516,134.991,4,0.707,sunny
327,シャラララ - TVサイズ,TVアニメ「もっと! まじめにふまじめ かいけつゾロリ」ゼッコーチョーサントラだぜ! 1,Kohei Tanaka,2020-09-30,89920,7,0,1,0.753,0.153,0.675,0.0,0.208,-8.125,0.0406,127.877,4,0.693,sunny
328,春泥棒,春泥棒,ヨルシカ,2021-01-09,290289,63,5,1,0.762,0.103,0.595,4.71e-05,0.115,-6.777,0.0445,125.047,4,0.858,sunny
329,正しくなれない,ぐされ,ZUTOMAYO,2021-02-10,240066,57,5,1,0.648,0.036,0.679,5.46e-06,0.127,-3.959,0.0361,118.67,4,0.484,sunny
330,Loyal Brave True,Mulan (Original Motion Picture Soundtrack),Harry Gregson-Williams,2020-09-04,166199,23,8,1,0.592,0.601,0.39,0.0,0.106,-9.286,0.0346,142.983,3,0.477,sunny
331,Lead the Way,Raya and the Last Dragon (Original Motion Picture Soundtrack),James Newton Howard,2021-02-26,223835,21,4,1,0.546,0.477,0.704,0.0,0.0892,-5.154,0.044,101.005,4,0.328,sunny
332,創造,創造,Gen Hoshino,2021-02-17,234166,53,10,0,0.724,0.00617,0.808,0.000199,0.315,-4.877,0.0756,95.007,4,0.836,sunny
333,ピース オブ ケーク,ピース オブ ケーク,Eito,2021-03-19,197026,27,4,1,0.757,0.169,0.569,0.0,0.118,-7.022,0.03,103.923,4,0.763,sunny
334,Birthday,Birthday / 君と重ねたモノローグ,Mr.Children,2020-03-04,283369,0,4,1,0.505,0.0276,0.778,0.00583,0.16,-9.606,0.0465,150.977,4,0.47,sunny
335,タッタ,「謳おう」EP,YUZU,2017-06-21,229120,47,9,0,0.539,0.376,0.81,0.0,0.0692,-4.375,0.0922,177.065,4,0.851,sunny
336,One Last Kiss,One Last Kiss,Hikaru Utada,2021-03-09,252026,65,8,0,0.592,0.692,0.54,0.00187,0.0965,-11.249,0.0587,111.955,4,0.354,sunny
337,廻廻奇譚,廻廻奇譚,Eve,2020-10-03,219234,58,5,0,0.565,0.0128,0.919,0.0,0.292,-3.378,0.0898,92.325,4,0.565,sunny
338,千本桜,ハラミ定食〜Streetpiano Collection〜,HARAMIchan,2020-07-01,286733,25,2,0,0.24,0.67,0.529,0.696,0.17,-9.705,0.0316,160.093,4,0.685,sunny
339,Way Back Home,Take,SHAUN,2018-06-27,214136,71,10,1,0.745,0.405,0.739,0.000183,0.127,-4.591,0.0327,99.913,4,0.556,sunny
340,Who are you?,Who are you? / 星座して二人,PELICAN FANCLUB,2021-09-01,209826,36,1,1,0.415,0.00395,0.932,0.0,0.0168,-2.923,0.0588,92.534,4,0.535,sunny
341,世界はあなたに笑いかけている,Flava,Little Glee Monster,2019-01-16,232773,52,8,1,0.789,0.434,0.888,0.0,0.155,-3.024,0.101,120.957,4,0.763,sunny
342,ベテルギウス,ベテルギウス,Yuuri,2021-11-04,230393,67,5,1,0.432,0.199,0.68,0.0,0.481,-4.839,0.0431,180.002,4,0.685,sunny
343,三原色,三原色,YOASOBI,2021-07-02,224066,64,5,0,0.443,0.128,0.893,0.0,0.328,-3.496,0.154,127.999,4,0.826,sunny
344,大正浪漫,大正浪漫,YOASOBI,2021-09-15,168461,58,1,0,0.657,0.122,0.926,0.0,0.263,-2.938,0.042,129.999,4,0.881,sunny
345,Cold Heart - PNAU Remix,The Lockdown Sessions,Elton John,2021-10-22,202735,84,1,1,0.795,0.0354,0.8,7.25e-05,0.0915,-6.32,0.0309,116.032,4,0.934,sunny
346,サイダーのように言葉が湧き上がる,サイダーのように言葉が湧き上がる,never young beach,2020-05-13,206800,45,4,1,0.796,0.268,0.526,1.41e-05,0.17,-11.087,0.0301,102.032,4,0.962,sunny
347,あんなつぁ,ROMANTIC LOVE,ROMANKAKUMEI,2020-07-22,315164,34,7,1,0.553,0.5,0.602,0.00011,0.386,-5.608,0.026,77.54,4,0.481,sunny
348,恋は永遠,恋は永遠,GING NANG BOYZ,2017-09-27,280480,38,10,1,0.359,7.3e-05,0.907,0.0,0.138,-1.951,0.0495,130.953,4,0.414,sunny
349,栞,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,261546,63,6,1,0.505,0.0117,0.883,0.0,0.0578,-3.094,0.0481,100.496,4,0.666,sunny
350,Sunrise&Sunset,革命,andymori,2011-06-08,210320,0,9,1,0.584,0.00733,0.937,0.0,0.103,-4.301,0.0306,108.963,4,0.939,sunny
351,ベンガルトラとウィスキー,andymori,andymori,2009-02-04,158053,0,6,0,0.439,0.000318,0.881,9.05e-06,0.155,-4.454,0.064,159.722,4,0.678,sunny
352,怪獣の花唄,strobo,Vaundy,2020-05-27,224806,0,2,1,0.425,0.00361,0.939,0.0,0.331,-3.498,0.054,150.015,4,0.638,sunny
353,常夜燈,常夜燈,PEOPLE 1,2020-07-28,264719,48,10,1,0.811,0.491,0.383,0.00013,0.111,-7.335,0.0635,98.997,4,0.619,sunny
354,風になる,恋恋風歌,Tsuji Ayano,2003-05-21,276600,57,0,1,0.641,0.239,0.669,3e-06,0.117,-5.558,0.0318,134.925,4,0.55,sunny
355,わがまま,TEEN TEEN TEEN,KALMA,2020-03-04,150866,50,11,1,0.684,0.0652,0.798,0.0,0.0388,-3.409,0.0511,101.827,4,0.532,sunny
356,陽,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,257186,47,8,1,0.537,0.00823,0.711,0.0,0.278,-4.285,0.0275,93.037,4,0.552,sunny
357,愛してやまない音楽を,光,andymori,2012-05-02,157066,0,0,1,0.434,0.112,0.825,0.0,0.274,-4.834,0.0576,103.599,4,0.821,sunny
358,Bye by me,strobo,Vaundy,2020-05-27,242415,0,0,1,0.634,0.375,0.655,1.41e-05,0.109,-4.333,0.0229,96.016,4,0.691,sunny
359,short hair,新呼吸,Base Ball Bear,2011-11-04,261640,44,8,1,0.342,2.67e-05,0.922,6.06e-06,0.0587,-3.76,0.0628,152.004,4,0.618,sunny
360,トーチソング,がらんどう,ZOOKARADERU,2020-09-23,277706,30,4,1,0.596,0.0188,0.889,2.42e-06,0.151,-5.335,0.0429,130.845,4,0.758,sunny
361,アカシア,アカシア,BUMP OF CHICKEN,2020-09-30,262106,57,7,1,0.469,0.0244,0.929,0.0,0.0574,-2.971,0.0339,139.99,4,0.578,sunny
362,グランドエスケープ - Movie edit,天気の子,RADWIMPS,2019-07-19,188066,48,4,1,0.461,0.486,0.423,0.00118,0.137,-9.161,0.0369,146.061,4,0.546,sunny
363,自転車に乗って,fam fam,never young beach,2016-06-08,190478,27,4,1,0.611,0.0401,0.835,0.000568,0.094,-6.811,0.0352,119.937,4,0.823,sunny
364,"OK, Cheers!",POWER,chelmico,2018-08-08,279390,27,0,0,0.575,0.0564,0.741,0.0,0.478,-4.91,0.102,205.756,4,0.822,sunny
365,北上のススメ,ZOO!!,ネクライトーキー,2020-01-29,221760,0,2,1,0.757,0.109,0.824,1.78e-05,0.086,-3.743,0.132,144.149,4,0.79,sunny
366,恋する季節,ロックンロール イズ ノットデッド,Sambomaster,2012-07-11,203355,30,9,1,0.496,0.00142,0.982,1.35e-06,0.077,-3.568,0.127,94.246,4,0.732,sunny
367,明日もこの世は回るから,明日もこの世は回るから,Mega Shinnosuke,2019-11-01,222625,22,9,1,0.506,0.113,0.867,0.0,0.0382,-2.534,0.149,117.947,4,0.633,sunny
368,SWEET TWEET,ラブとピースは君の中,Official HIGE DANdism,2015-04-22,295373,51,2,0,0.596,0.0121,0.924,0.0,0.0511,-1.766,0.0512,133.552,4,0.762,sunny
369,Crazy Crazy,YELLOW DANCER,Gen Hoshino,2015-12-02,214266,46,1,1,0.544,0.181,0.93,0.0,0.103,-4.631,0.062,115.856,4,0.552,sunny
370,憂、燦々,吹き零れる程のI、哀、愛,Creep Hyp,2013-07-24,250911,55,7,1,0.582,0.00167,0.829,0.0,0.0963,-3.713,0.0284,109.99,4,0.835,sunny
371,夢みるドブネズミ,ZOO!!,ネクライトーキー,2020-01-29,199733,0,0,1,0.594,0.226,0.852,0.0,0.0341,-2.419,0.0934,175.223,4,0.659,sunny
372,ミラクルをキミとおこしたいんです,終わらないミラクルの予感アルバム,Sambomaster,2013-10-09,209601,42,0,1,0.528,0.00406,0.942,1.03e-06,0.313,-3.258,0.283,165.93,4,0.712,sunny
373,Hello Song,POP VIRUS,Gen Hoshino,2018-12-19,254133,49,7,1,0.607,0.000209,0.887,7.26e-06,0.285,-2.601,0.042,121.953,4,0.889,sunny
374,こんがらがった!,ONE!,ネクライトーキー,2018-12-05,241560,38,2,1,0.647,0.11,0.98,2.9e-05,0.0436,-2.324,0.0827,149.989,4,0.812,sunny
375,異端なスター,レポート,Official HIGE DANdism,2017-04-19,288066,54,8,1,0.57,0.00157,0.758,0.0,0.367,-3.997,0.0323,97.959,4,0.707,sunny
376,水流のロック,瞼瞼,Natsuko Nisshoku,2014-08-20,179173,4,11,1,0.693,0.714,0.633,5.05e-05,0.149,-4.947,0.0338,150.043,4,0.894,sunny
377,地獄でなぜ悪い,YELLOW DANCER,Gen Hoshino,2015-12-02,221266,46,7,1,0.652,0.205,0.894,0.0,0.331,-4.306,0.0601,127.067,4,0.892,sunny
378,シャツを洗えば - くるりとユーミン,言葉にならない、笑顔を見せてくれよ,Quruli,2010-09-08,248300,36,9,1,0.509,0.00117,0.843,0.0214,0.095,-6.196,0.0393,127.848,4,0.749,sunny
379,あしたてんきになれ,to the MOON e.p.,Yogee New Waves,2019-12-04,232770,23,9,1,0.677,0.00204,0.693,0.00268,0.104,-5.188,0.0283,96.979,4,0.949,sunny
380,アニー,ズーカラデル,ZOOKARADERU,2019-07-10,298800,0,2,1,0.577,0.00567,0.889,6.77e-06,0.167,-3.533,0.0558,129.982,4,0.621,sunny
381,キルミー,週末を待ちくたびれて,SUNNY CAR WASH,2017-11-08,154333,0,10,1,0.285,0.000152,0.914,0.0,0.338,-5.679,0.123,200.163,4,0.351,sunny
382,NO MORE MUSIC,10'S BEST,OKAMOTO'S,2020-04-15,227680,18,9,1,0.708,0.000116,0.831,3.95e-06,0.17,-4.977,0.0248,106.028,4,0.695,sunny
383,真っ赤な空を見ただろうか,present from you,BUMP OF CHICKEN,2008-06-18,240946,36,8,1,0.549,0.0307,0.88,0.00123,0.245,-3.035,0.0309,110.052,4,0.8,sunny
384,おなじ話,FOLK,Humbert Humbert,2016-06-08,270709,0,2,1,0.716,0.868,0.157,0.0,0.0584,-10.939,0.029,102.005,4,0.454,sunny
385,グッバイ来世でまた会おう,グッバイ来世でまた会おう,INNER JOURNEY,2021-03-24,241846,33,0,1,0.701,0.245,0.762,5.8e-05,0.343,-8.566,0.0279,129.93,4,0.906,sunny
386,檸檬の日々,檸檬の日々,WurtS,2021-03-17,157318,43,7,1,0.656,0.0394,0.717,2.45e-06,0.0397,-3.325,0.113,147.988,4,0.967,sunny
387,メロンソーダ,どうしたって伝えられないから,aiko,2021-03-03,329386,39,5,0,0.412,0.0195,0.767,0.0,0.114,-4.921,0.0483,183.823,4,0.511,sunny
388,クリームソーダ,クリームソーダ,INNER JOURNEY,2020-03-18,210139,35,0,1,0.665,0.00149,0.667,0.0,0.615,-10.1,0.0275,107.549,4,0.901,sunny
389,ひとりの夜を抜け,ひとりの夜を抜け,Lucky Kilimanjaro,2018-11-21,181588,39,4,1,0.653,0.0176,0.742,0.0,0.212,-7.084,0.0324,122.031,4,0.74,sunny
390,分かってないよ,分かってないよ,WurtS,2021-05-05,209037,57,2,1,0.429,0.000219,0.919,0.000143,0.347,-4.087,0.0681,149.971,4,0.527,sunny
391,ハッピー・ジャムジャム (Cover),他褌,小林私,2020-10-28,165258,19,3,1,0.788,0.469,0.761,1.05e-05,0.165,-5.676,0.131,116.07,4,0.656,sunny
392,なにをやってもあかんわ,SAITAMA,Okazaki Taiiku,2019-01-09,153133,43,8,1,0.646,0.014,0.896,0.0,0.303,-4.49,0.0924,124.992,4,0.87,sunny
393,なないろ,なないろ,BUMP OF CHICKEN,2021-05-18,259877,58,9,1,0.593,0.0178,0.862,0.0,0.101,-4.347,0.0299,124.978,4,0.84,sunny
394,O&O,人間開花,RADWIMPS,2016-11-23,273880,47,0,1,0.663,0.301,0.53,6.85e-05,0.0949,-5.553,0.0446,164.034,4,0.721,sunny
395,解夏,MAGICAL SOUP,WurtS,2021-06-09,182271,42,8,0,0.572,0.00192,0.822,0.00515,0.109,-4.013,0.113,127.99,4,0.95,sunny
396,benefits,benefits,Vaundy,2021-06-12,246000,0,0,1,0.479,0.0565,0.487,0.000116,0.0782,-9.181,0.0335,179.943,4,0.52,sunny
397,夜天,夜天,QUEEN BEE,2021-01-13,239893,40,5,1,0.507,0.0323,0.753,2.49e-06,0.363,-4.37,0.0457,127.854,4,0.582,sunny
398,アイミル,アイミル,中村佳穂,2021-06-02,225447,0,9,1,0.911,0.139,0.568,4.06e-06,0.109,-6.009,0.162,100.02,4,0.76,sunny
399,君は天然色,君は天然色,Sakura Fujiwara,2021-05-18,271166,41,5,0,0.504,0.0588,0.738,0.0,0.0931,-5.582,0.0318,140.003,4,0.758,sunny
400,リトルダンサー feat. Ito (PEOPLE 1),リトルダンサー feat. Ito (PEOPLE 1),WurtS,2021-08-18,195002,44,5,0,0.529,0.0311,0.942,0.0,0.165,-1.407,0.0602,120.024,4,0.683,sunny
401,Never Really Over,Never Really Over,Katy Perry,2019-05-31,223523,72,8,1,0.77,0.194,0.882,0.0,0.316,-4.792,0.0602,99.991,4,0.385,sunny
402,Say So (feat. Nicki Minaj),Say So (feat. Nicki Minaj),Doja Cat,2020-05-01,206220,65,11,0,0.856,0.119,0.641,4.97e-06,0.427,-4.64,0.204,111.004,4,0.745,sunny
403,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,90,0,1,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4,0.557,sunny
404,Rumors,Rumors,Jake Miller,2015-07-08,186102,59,1,0,0.883,0.134,0.712,0.0,0.106,-4.769,0.0465,120.022,4,0.825,sunny
405,Post Malone (feat. RANI),Magnets EP,Sam Feldt,2019-05-24,174444,69,7,1,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4,0.651,sunny
406,ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,79,6,0,0.621,0.0522,0.601,0.0,0.46,-5.616,0.148,116.735,5,0.457,sunny
407,SOS (feat. Aloe Blacc),TIM,Avicii,2019-06-06,157202,73,5,0,0.802,0.272,0.645,0.0,0.119,-6.181,0.0715,100.001,4,0.376,sunny
408,Here With Me,Here With Me,Marshmello,2019-03-08,156346,75,5,0,0.791,0.0623,0.565,0.0,0.156,-3.933,0.0439,99.961,4,0.181,sunny
409,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],SHAUN,2018-12-21,192452,73,10,1,0.737,0.269,0.747,0.0,0.219,-4.818,0.0323,105.943,4,0.447,sunny
410,Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,77,5,1,0.878,0.183,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,0.694,sunny
411,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,193000,77,0,1,0.61,0.033,0.83,0.0,0.118,-4.105,0.0571,182.162,4,0.728,sunny
412,Stupid Love,Chromatica,Lady Gaga,2020-05-29,193533,72,8,1,0.68,0.00173,0.825,0.000122,0.27,-4.296,0.0702,117.987,4,0.784,sunny
413,Love Myself,HAIZ,Hailee Steinfeld,2016-08-19,218746,49,0,0,0.617,0.0026,0.759,0.0,0.42,-6.785,0.0677,122.925,4,0.324,sunny
414,Hallucinate,Future Nostalgia,Dua Lipa,2020-03-27,208505,71,10,0,0.627,0.033,0.69,0.0,0.0742,-5.396,0.139,122.053,4,0.627,sunny
415,No Such Thing,Room For Squares,John Mayer,2001-08-16,231466,63,4,1,0.668,0.0383,0.739,0.0,0.13,-4.919,0.0308,131.918,4,0.571,sunny
416,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,2017-03-16,212459,75,0,0,0.707,0.259,0.629,1.6e-05,0.138,-4.581,0.0563,122.863,4,0.457,sunny
417,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,79,2,1,0.461,0.0232,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4,0.471,sunny
418,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,82,5,1,0.579,0.193,0.904,0.0,0.064,-2.729,0.0618,82.014,4,0.681,sunny
419,Sucker,Happiness Begins,Jonas Brothers,2019-06-07,181026,81,1,0,0.842,0.0427,0.734,0.0,0.106,-5.065,0.0588,137.958,4,0.952,sunny
420,Lost In Japan,Shawn Mendes,Shawn Mendes,2018-05-25,201200,73,10,1,0.713,0.255,0.738,0.0,0.106,-6.784,0.374,105.027,4,0.425,sunny
421,Rise,Blue,Jonas Blue,2018-11-09,194407,72,1,1,0.687,0.327,0.785,0.0,0.203,-4.65,0.0333,106.046,4,0.655,sunny
422,Light It Up (feat. Nyla & Fuse ODG) - Remix,Peace Is the Mission (Extended Edition),Major Lazer,2015-11-27,166138,55,9,0,0.746,0.0375,0.877,0.000833,0.233,-3.782,0.0666,107.985,4,0.751,sunny
423,Young,Memories...Do Not Open,The Chainsmokers,2017-04-07,224773,61,9,1,0.615,0.0105,0.564,0.0,0.148,-6.384,0.0291,103.006,4,0.454,sunny
424,Rude,Don't Kill the Magic,MAGIC!,2014-06-25,224840,82,1,1,0.773,0.0422,0.758,0.0,0.305,-4.993,0.0381,144.033,4,0.925,sunny
425,Tenerife Sea,x (Wembley Edition),Ed Sheeran,2015-11-13,241346,58,8,1,0.53,0.697,0.346,1.07e-05,0.105,-10.497,0.0376,121.876,4,0.359,sunny
426,A Thousand Miles,Be Not Nobody,Vanessa Carlton,2002-04-30,237493,78,11,1,0.56,0.323,0.825,0.0,0.161,-3.862,0.0379,94.931,4,0.268,sunny
427,La Da Dee,Surfers Paradise (Expanded),Cody Simpson,2013-07-23,196786,69,5,1,0.657,0.00847,0.828,0.0,0.326,-5.544,0.0728,115.954,4,0.566,sunny
428,Shelter,Shelter,Porter Robinson,2016-08-11,218964,0,0,1,0.477,0.00293,0.796,0.0,0.184,-4.499,0.0369,99.859,4,0.27,sunny
429,Blow Your Mind (Mwah),Blow Your Mind (Mwah),Dua Lipa,2016-08-26,178583,69,2,0,0.654,0.0188,0.796,0.0,0.0948,-4.761,0.122,108.854,4,0.491,sunny
430,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,Nine Days,2000-05-16,189333,69,7,1,0.481,0.000891,0.94,0.0,0.0939,-5.204,0.066,96.493,4,0.66,sunny
431,Love On Top,4,Beyoncé,2011-06-24,267413,76,0,1,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4,0.651,sunny
432,Hold My Hand,I Cry When I Laugh,Jess Glynne,2015,227343,60,0,1,0.642,0.00159,0.823,0.0,0.0776,-5.717,0.0289,122.977,4,0.431,sunny
433,Back to You,Room For Squares,John Mayer,2001-08-16,241640,55,6,0,0.571,0.00698,0.835,3.05e-05,0.0639,-5.574,0.0327,101.94,4,0.521,sunny
434,Lay It All on Me (feat. Ed Sheeran),We the Generation,Rudimental,2015-10-02,242440,59,6,1,0.669,0.141,0.747,0.0,0.185,-7.108,0.0428,122.531,4,0.483,sunny
435,Unconditionally,PRISM,Katy Perry,2013-01-01,228878,79,7,1,0.432,0.00273,0.725,0.0,0.208,-4.862,0.0431,128.902,4,0.353,sunny
436,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,73,11,1,0.799,0.162,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4,0.549,sunny
437,Restart,In The Lonely Hour (Japanese Edition),Sam Smith,2014-01-01,232779,16,1,1,0.756,0.0434,0.749,0.00187,0.116,-6.283,0.0402,114.992,4,0.868,sunny
438,All That You Are,Transformers: Dark of the Moon - The Album (Deluxe Version),Various Artists,2011-06-10,192720,29,1,1,0.375,0.0146,0.878,0.0,0.162,-4.547,0.0366,183.943,3,0.567,sunny
439,She Looks So Perfect,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,202496,30,9,1,0.494,0.000569,0.951,0.0,0.327,-4.237,0.132,160.025,4,0.441,sunny
440,Givin' Up,Peach Club,Emarosa,2019-02-08,190186,47,2,0,0.606,0.00131,0.909,1.99e-05,0.0934,-4.492,0.0628,120.055,4,0.552,sunny
441,Try Me (feat. Jennifer Lopez and Matoma),Everything Is 4,Jason Derulo,2015-05-29,200240,57,8,1,0.579,0.0157,0.68,0.0,0.0699,-5.634,0.076,100.033,4,0.211,sunny
442,Home We'll Go,Sing It All Away,Walk Off the Earth,2015-06-12,189133,40,7,1,0.617,0.195,0.704,0.000304,0.0661,-6.686,0.0414,120.046,4,0.384,sunny
443,I Won't Let You Down,Hungry Ghosts,OK Go,2014-10-22,222640,22,2,1,0.767,0.0345,0.911,0.0,0.035,-3.53,0.118,113.981,4,0.718,sunny
444,Sunray,Clocks And Clouds,Rosie Brown,2004-11-16,217693,19,4,1,0.708,0.899,0.33,0.129,0.0991,-16.029,0.0412,90.117,4,0.539,sunny
445,Fast Car,"Cover Sessions, Vol. 2",Boyce Avenue,2012-07-24,304293,62,10,1,0.392,0.807,0.251,0.0,0.0797,-9.845,0.0363,204.961,4,0.508,sunny
446,Your Body Is a Wonderland,Room For Squares,John Mayer,2001-08-16,249626,75,5,1,0.647,0.0206,0.729,0.0489,0.134,-6.251,0.0236,94.01,4,0.687,sunny
447,Empty Cups,Voicenotes,Charlie Puth,2018-05-11,170946,58,4,1,0.77,0.224,0.555,1.78e-06,0.0754,-6.361,0.0754,100.035,4,0.776,sunny
448,"Honey, I'm Good.",Magazines Or Novels (Deluxe Edition),Andy Grammer,2015-11-20,199263,34,9,1,0.752,0.0324,0.775,0.0,0.351,-7.289,0.0546,122.014,4,0.595,sunny
449,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),The Beatles,1969-09-26,185733,83,9,1,0.557,0.0339,0.54,0.00248,0.179,-10.484,0.0347,129.171,4,0.394,sunny
450,comethru,"summer,",Jeremy Zucker,2018-09-28,181613,79,0,1,0.795,0.607,0.178,0.0,0.623,-11.991,0.0574,93.982,4,0.608,sunny
451,hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,9,6,0,0.778,0.128,0.559,0.0,0.399,-7.109,0.0776,129.989,1,0.678,sunny
452,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,179080,81,1,0,0.498,0.72,0.235,0.0,0.144,-16.541,0.188,118.917,4,0.0895,sunny
453,After the Fall,In A Perfect World (Deluxe),Kodaline,2013-06-14,215986,0,3,1,0.441,0.0012,0.777,0.00925,0.109,-4.733,0.0343,131.031,4,0.0762,sunny
454,Sincerity Is Scary,A Brief Inquiry Into Online Relationships,The 1975,2018-11-30,225955,66,2,1,0.664,0.0495,0.524,8.18e-06,0.075,-5.178,0.0283,91.027,4,0.475,sunny
455,Lover (Remix) [feat. Shawn Mendes],Lover (Remix) [feat. Shawn Mendes],Taylor Swift,2019-11-13,221306,70,7,1,0.448,0.433,0.603,0.0,0.0862,-7.176,0.064,205.272,3,0.422,sunny
456,Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,27,4,1,0.505,0.576,0.34,0.0,0.21,-9.005,0.0438,101.993,4,0.0916,sunny
457,Orphans,Orphans / Arabesque,Coldplay,2019-10-24,197533,54,11,0,0.503,0.0258,0.808,0.00149,0.557,-5.051,0.0451,107.973,4,0.282,sunny
458,7 Years,7 Years,Lukas Graham,2015-10-22,237300,0,10,1,0.765,0.287,0.473,0.0,0.391,-5.829,0.0514,119.992,4,0.34,sunny
459,Hawaiian Roller Coaster Ride,Lilo & Stitch (Original Motion Picture Soundtrack/Japan Release Version),Various Artists,2003-01-29,208226,24,5,1,0.702,0.314,0.624,0.0152,0.0669,-9.927,0.0285,114.542,4,0.947,sunny
460,He Mele No Lilo,Lilo & Stitch,Various Artists,2002-01-01,148133,66,2,1,0.73,0.46,0.331,0.000286,0.104,-12.427,0.0429,126.592,4,0.394,sunny
461,Up All Night,Colors,Beck,2017-10-11,190447,0,1,0,0.648,0.00458,0.942,0.12,0.305,-2.653,0.0556,110.009,4,0.655,sunny
462,"Gone, Gone, Gone",The World From The Side Of The Moon,Phillip Phillips,2012-01-01,209693,68,6,1,0.664,0.129,0.642,0.0,0.114,-5.961,0.038,118.002,4,0.501,sunny
463,Teo Torriatte (Let Us Cling Together),Greatest Hits (Remastered),Queen,2011-01-01,307573,25,2,1,0.368,0.53,0.338,0.0,0.136,-9.231,0.0271,72.286,4,0.134,sunny
464,Body Like A Back Road,Body Like A Back Road,Sam Hunt,2017-02-01,165386,72,5,1,0.732,0.447,0.458,0.0,0.136,-7.225,0.0311,98.938,4,0.661,sunny
465,Wildest Dreams,1989 (Big Machine Radio Release Special),Taylor Swift,2014-10-27,220440,48,8,1,0.55,0.0692,0.688,0.00144,0.106,-7.416,0.0897,139.997,4,0.465,sunny
466,Some Nights,Some Nights,fun.,2012-02-21,277040,71,0,1,0.672,0.0178,0.738,6.75e-05,0.0927,-7.045,0.0506,107.938,4,0.392,sunny
