,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
314,恋人も濡れる街角,The Songs,Masatoshi Nakamura,2005-08-24,263933,41,7,0,0.675,0.849,0.404,0.000319,0.0806,-11.979,0.0384,124.839,4,0.696,rainy
315,Rainy Day Bye Bye,THE SINGLES TRIO RECORDS GUIDE 1980 part.1,Various Artists,2011-07-06,223926,0,7,1,0.742,0.364,0.672,0.0303,0.296,-11.324,0.0392,107.355,4,0.887,rainy
316,ピエロのように (雨あがりの青い傘),るなぱあく [+2],Mayo Shono,2013-12-04,227973,2,0,0,0.656,0.671,0.379,0.000573,0.119,-11.096,0.0548,82.588,4,0.567,rainy
317,冷たい雨,CD & DVD THE BEST ハイ・ファイ・セット,Hi-Fi Set,2005-06-29,229973,0,2,1,0.396,0.543,0.748,0.0,0.38,-6.236,0.0331,150.108,4,0.491,rainy
318,桜雨,BEST STORY ~Love stories~,JUJU,2012-11-07,268826,0,5,1,0.565,0.499,0.765,0.0,0.0826,-4.554,0.0528,180.092,4,0.637,rainy
319,雨のステラ,BABY BLUE,Ginji Ito,1982-04-25,271186,0,7,1,0.634,0.243,0.688,0.0,0.105,-6.632,0.0275,114.066,4,0.418,rainy
320,頬を濡らす雨のように,ラブストーリー,back number,2014-03-26,267533,46,1,1,0.458,0.00471,0.882,0.0,0.0831,-3.206,0.04,167.993,4,0.278,rainy
321,RAINBOW,いざッ、now,ARASHI,2004-07-21,256364,23,4,1,0.696,0.146,0.89,0.0,0.0804,-4.562,0.0479,104.007,4,0.845,rainy
322,雨上がりにもう一度キスをして,キラーストリート,サザンオールスターズ,2005-10-05,316400,40,2,1,0.541,0.0195,0.895,0.0,0.359,-3.566,0.041,103.944,4,0.788,rainy
323,帽子と水着と水平線,蝶々結び,aiko,2003-04-23,263866,32,7,1,0.754,0.276,0.876,4e-05,0.0296,-3.241,0.0672,130.021,4,0.676,rainy
324,全部、君だった。,全部、君だった。,Masayoshi Yamazaki,2003-03-19,315080,0,2,1,0.666,0.834,0.301,0.0,0.159,-11.321,0.0318,136.059,4,0.496,rainy
325,消えない虹,風遙か,吉岡亜衣加,2010-11-03,286973,9,6,1,0.649,0.567,0.449,0.0,0.104,-7.152,0.0291,139.939,4,0.423,rainy
326,Umbrella,CAN'T BUY MY LOVE,YUI,2007-04-04,256346,0,0,1,0.703,0.0188,0.804,8.34e-05,0.159,-5.373,0.0295,132.123,4,0.661,rainy
327,LA・LA・LA LOVE SONG,LA・LA・LA LOVE SONG,Toshinobu Kubota,1996-05-13,289000,55,8,0,0.758,0.109,0.884,4.91e-05,0.0815,-5.727,0.0327,117.917,4,0.96,rainy
328,雨のステイション,ラブ・コレクション,Hi-Fi Set,1977-02-05,304133,0,2,1,0.359,0.76,0.323,4.05e-05,0.1,-11.239,0.0272,139.22,4,0.219,rainy
329,雨のち晴レルヤ,ゆずイロハ1997-2017,YUZU,2017-04-26,272200,43,5,1,0.403,0.353,0.666,0.0,0.269,-3.614,0.0315,114.504,3,0.527,rainy
330,春よ、来い,春よ、来い,Yumi Matsutoya,1994-10-24,288567,30,10,0,0.542,0.634,0.529,0.0,0.108,-10.024,0.0318,87.911,4,0.184,rainy
331,雨,Yokohama Ragtime,Kei Ishiguro,1982,208600,39,10,1,0.763,0.477,0.768,2.5e-05,0.168,-5.978,0.0419,96.695,4,0.926,rainy
332,レイニー ブルー,ALL TIME BEST Presence,Hideaki Tokunaga,2016-04-13,261333,29,4,1,0.559,0.203,0.484,0.0,0.106,-8.026,0.0329,72.002,4,0.129,rainy
333,雨の水曜日,雨の日に聴きたいJ-POPベスト,Various Artists,2015-05-27,308333,0,2,1,0.259,0.837,0.228,6.6e-06,0.0792,-10.912,0.0445,71.33,4,0.229,rainy
334,霧雨で見えない,Dialogue -Miki Imai Sings Yuming Classics-,Miki Imai,2013-10-09,290680,14,1,1,0.59,0.972,0.129,0.00282,0.0978,-13.495,0.0337,75.757,4,0.22,rainy
335,初恋,歌人 ~ソングコレクション~,Kozo Murashita,1980,223440,0,10,0,0.622,0.257,0.436,0.0,0.13,-16.569,0.0367,127.636,4,0.648,rainy
336,雨ふり道玄坂,GOLDEN☆BEST/ふきのとう ALL SINGLE SIDE-A COLLECTIONS,ふきのとう,2009-08-19,267733,0,7,1,0.585,0.566,0.498,1.51e-06,0.26,-7.783,0.028,134.208,4,0.386,rainy
337,愛燦燦,DISCOVER JAPAN,Masayuki Suzuki,2011-09-28,352506,0,8,1,0.488,0.869,0.229,1.36e-05,0.123,-13.537,0.0296,100.551,3,0.131,rainy
338,Rain,TAPESTRY OF SONGS -THE BEST OF ANGELA AKI(Deluxe Edition),Angela Aki,2014-03-05,234346,0,7,1,0.524,0.966,0.247,4.52e-06,0.136,-9.217,0.0337,93.09,4,0.382,rainy
339,始まりは東の空,Song Selection ~25th Celebration~,Shoko Aida,2013,299948,0,2,1,0.666,0.558,0.601,0.00164,0.092,-8.13,0.0323,87.948,4,0.48,rainy
340,雨音,THE CARTEL FROM STREETS,AK-69,2009-09-02,304218,28,4,0,0.692,0.0137,0.777,0.0,0.0761,-4.749,0.25,184.02,4,0.577,rainy
341,紫陽花カレイドスコープ,THIS IS Flower THIS IS BEST,Flower,2016-09-14,274960,0,11,1,0.539,0.0628,0.797,6.5e-06,0.0607,-4.122,0.053,171.841,4,0.544,rainy
342,九月の雨,70's~80's シングルA面コレクション,Hiromi Ota,2002-06-19,264440,0,5,0,0.673,0.47,0.641,1.01e-06,0.181,-5.837,0.0262,117.357,4,0.724,rainy
343,Rainbow,Secret Collection (Red),Kana Nishino,2009,292333,0,7,1,0.627,0.225,0.587,0.0,0.127,-4.345,0.0316,103.023,4,0.537,rainy
344,虹とスニーカーの頃,We believe in Magic Vol.1,Tulip,1997-05-21,268466,44,9,0,0.434,0.0642,0.678,0.0,0.197,-5.915,0.0295,143.057,4,0.549,rainy
345,Rainy days,DAWN,AK-69,2016-11-23,224293,0,0,0,0.642,0.171,0.839,0.0,0.825,-4.805,0.131,86.015,4,0.546,rainy
346,春風,ゆずイロハ1997-2017,YUZU,2017-04-26,285320,24,8,1,0.426,0.369,0.531,0.0,0.161,-5.618,0.03,145.648,4,0.419,rainy
347,雨を見くびるな,ペイパードライヴァーズミュージック,KIRINJI,1998-10-25,284733,27,2,1,0.525,0.089,0.838,0.00609,0.265,-6.517,0.0308,96.001,4,0.581,rainy
348,ハートのイアリング,Windy Shadow,Seiko Matsuda,1984-12-08,248386,0,5,1,0.801,0.47,0.775,1.48e-05,0.222,-6.499,0.0298,113.926,4,0.894,rainy
349,雨待ち風,雨待ち風,Sukima Switch,2005-06-22,358373,14,4,1,0.469,0.167,0.522,0.000295,0.113,-4.939,0.0278,139.899,4,0.259,rainy
350,namida no ondo,Sentimental macchiato,SID,2008-02-20,322920,26,1,0,0.511,0.0844,0.704,3.61e-06,0.0594,-4.464,0.0327,74.748,4,0.313,rainy
351,雨が降る,かぜよみ,Maaya Sakamoto,2009-01-14,315378,23,2,0,0.352,0.451,0.451,0.0,0.131,-6.332,0.0295,169.628,4,0.182,rainy
352,SQUALL,SEIKO STORY~80's HITS COLLECTION~,Seiko Matsuda,1980,223720,0,0,1,0.577,0.0749,0.769,3.15e-05,0.398,-5.999,0.0426,152.007,4,0.566,rainy
353,Squall,Squall,Masaharu Fukuyama,2010,323453,0,4,1,0.485,0.846,0.195,0.0,0.118,-12.825,0.0431,70.067,4,0.395,rainy
354,SILVER RAIN (宮本典子),YOUR TIME ROUTE 1,HITOMITOI,2012-11-14,293813,6,5,0,0.702,0.187,0.59,2.07e-05,0.0387,-8.244,0.0245,102.01,4,0.751,rainy
355,わたしの願い事,わたしの願い事,YUKI,2012-08-29,244133,0,9,1,0.618,0.185,0.754,0.0,0.285,-2.925,0.0298,129.997,4,0.561,rainy
356,Lock On,HOW CRAZY YOUR LOVE,YUI,2011-11-02,214266,0,10,1,0.449,0.0815,0.831,0.0,0.131,-3.852,0.0773,159.921,4,0.195,rainy
357,Rain ~YUI Acoustic Version~,It's My Life / Your Heaven,YUI,2011-01-26,239680,0,5,1,0.584,0.811,0.41,0.0,0.0952,-7.389,0.0289,154.973,4,0.492,rainy
358,Rainbow,Rainbow,Leola,2016-04-27,307826,0,6,1,0.58,0.0539,0.754,1.14e-06,0.0487,-4.279,0.169,200.02,4,0.961,rainy
359,雨の土曜日,サニーデイ・サービス BEST 1995-2018,Sunny Day Service,2018-11-21,212137,16,7,1,0.592,0.373,0.782,7.57e-06,0.175,-6.904,0.0315,116.494,4,0.48,rainy
360,ミラージュ,ミラージュ,Vickeblanka,2020-07-28,287066,0,1,1,0.442,0.015,0.741,1.15e-06,0.145,-5.523,0.05,170.008,4,0.401,rainy
361,カリフォルニー,KETSUNOPOLIS 9,Ketsumeishi,2014-07-23,231733,43,1,1,0.737,0.299,0.839,0.0,0.0799,-6.141,0.0359,95.004,4,0.936,rainy
362,Lonely In The Rain,Lonely In The Rain,Nyanzonu Deshi,2021-06-22,315083,4,0,1,0.457,0.515,0.249,3.01e-06,0.131,-8.952,0.0285,139.364,4,0.25,rainy
363,言ノ葉,All Time Best ハタモトヒロ,Motohiro Hata,2016-06-14,301493,7,4,1,0.447,0.0345,0.659,0.0,0.0905,-6.37,0.0276,80.103,4,0.259,rainy
364,つつみ込むように・・・,Super Best Records -15th Celebration-,MISIA,2013-02-20,346000,0,1,1,0.61,0.0663,0.868,0.000209,0.253,-3.522,0.0376,80.03,4,0.604,rainy
365,光るなら,Milk,Goose house,2015-02-25,252133,0,6,0,0.491,0.391,0.879,0.0,0.342,-2.722,0.0652,160.092,4,0.571,rainy
366,夏をあきらめて,研ナオコ ベスト・コレクション32,Naoko Ken,2008-02-20,217373,40,1,0,0.684,0.641,0.539,0.000139,0.15,-9.166,0.0309,115.934,4,0.852,rainy
367,youthful days,youthful days,Mr.Children,2001-11-07,317066,0,4,1,0.471,0.00659,0.932,2.45e-05,0.036,-5.309,0.0604,148.257,4,0.483,rainy
368,どうぞこのまま,レトロモダン~誘い,Keiko Maruyama,2018-02-21,240333,0,10,0,0.443,0.928,0.194,0.0322,0.115,-12.32,0.033,114.886,4,0.233,rainy
369,やさしさに包まれたなら,MISSLIM,Yumi Arai,1974-10-05,191726,60,6,1,0.501,0.394,0.689,3.33e-05,0.0955,-7.087,0.0288,105.538,4,0.616,rainy
370,It Never Rains in Southern California,It Never Rains In Southern California,Albert Hammond,1972-08-16,233506,66,9,1,0.626,0.124,0.565,0.0,0.0811,-10.027,0.0271,116.61,4,0.924,rainy
371,てぃーんず ぶるーす,ABSOLUTE SINGLES~A面コレクション~,Shinji Harada,1994-11-18,228573,33,2,1,0.661,0.553,0.453,1.12e-06,0.148,-13.231,0.0294,124.411,4,0.865,rainy
372,群青日和,教育,Tokyo Incidents,2004-11-25,213266,55,9,1,0.105,4.26e-05,0.96,0.269,0.0843,0.028,0.0629,180.798,4,0.333,rainy
373,教室,森川美穂 VERY BEST SONGS 35,森川美穂,2020-07-15,215373,27,11,0,0.637,0.362,0.777,0.0,0.287,-3.506,0.0255,93.507,4,0.482,rainy
374,翼の折れたエンジェル,Be True,Ayumi Nakamura,1985,272240,48,4,1,0.685,0.0319,0.713,0.0,0.13,-10.021,0.029,120.913,4,0.521,rainy
375,ドラマティック・レイン,稲垣潤一25周年ベスト Rainy Voice,Junichi Inagaki,2007-09-05,225026,30,0,1,0.67,0.0684,0.798,0.000292,0.0812,-4.446,0.0367,128.045,4,0.453,rainy
376,さみしがり屋の言葉達,THE BEST '03~'09,Yuko Ando,2009-04-15,327880,7,5,1,0.591,0.509,0.723,0.0221,0.126,-6.776,0.0345,147.956,4,0.642,rainy
377,フラワーズ・イン・ザ・レイン ~心わけあいたいエンジェル~,"THE BEST OF GINJI Sony Music Edition 1982-1985, 1993",Ginji Ito,2014-08-06,285626,0,7,1,0.64,0.239,0.802,0.0,0.337,-4.769,0.0287,121.988,4,0.736,rainy
378,HEART STATION,HEART STATION,Hikaru Utada,2008-03-19,276626,0,1,0,0.684,0.151,0.751,3.45e-06,0.18,-4.548,0.0291,105.009,4,0.365,rainy
379,Over the rain~ひかりの橋~,The BEST 2008-2014「MONUMENT」,flumpool,2014-05-21,282146,17,11,1,0.386,0.00448,0.594,1.91e-06,0.08,-5.996,0.0306,141.981,4,0.382,rainy
380,雨の街,夢の樹,Takako Okamura,1985-10-19,182800,0,9,0,0.51,0.69,0.459,4.03e-06,0.124,-9.324,0.0276,61.478,4,0.576,rainy
381,Raining,クムイウタ,Cocco,1998-05-13,330791,39,6,1,0.452,0.185,0.584,0.00516,0.108,-6.094,0.0301,80.092,4,0.412,rainy
382,黄昏のビギン,時の扉,Hiroko Yakushimaru,2013-12-04,254506,26,4,1,0.225,0.952,0.244,0.00179,0.114,-11.414,0.0357,169.388,4,0.23,rainy
383,雨の物語,フォーク・ソング ~歌姫 抒情歌~,Akina Nakamori,2008-12-24,200506,31,9,0,0.495,0.0818,0.506,0.0557,0.13,-7.92,0.0283,61.51,4,0.597,rainy
384,親愛なる人へ,History II,沢田聖子,2004-10-21,369066,9,8,1,0.615,0.276,0.743,0.0,0.135,-5.905,0.03,120.904,4,0.437,rainy
385,雨の日のサンシャイン,アーリーデイズ・ベスト,沢田聖子,2019-06-05,198146,8,5,1,0.717,0.447,0.72,5.18e-05,0.231,-7.122,0.0396,134.978,4,0.959,rainy
386,umbrella,scent of memory,SEKAI NO OWARI,2021-07-21,278840,46,2,0,0.523,0.0499,0.703,0.0,0.189,-5.961,0.0449,139.971,4,0.308,rainy
387,きみの て,きみの て,Every Little Thing,2005-10-26,290373,17,2,0,0.593,0.322,0.723,9.15e-06,0.108,-5.842,0.0268,111.494,4,0.481,rainy
388,Apologies,Music is My Life,Miho Fukuhara,2010-06-16,300546,14,3,1,0.516,0.431,0.58,0.0,0.207,-6.093,0.0302,76.047,4,0.275,rainy
389,湘南 My Love,BEST of TUBEst ~All Time Best~,TUBE,2015-07-15,270466,0,2,1,0.507,0.34,0.763,0.0,0.169,-4.597,0.0256,90.044,4,0.381,rainy
390,雨にキッスの花束を,Ivory II,Miki Imai,1993-11-10,278760,15,4,1,0.725,0.322,0.806,3.57e-05,0.139,-6.786,0.0294,124.922,4,0.962,rainy
391,Squall,Feeling Lady,Yuko Kanai,1978,199853,1,11,0,0.585,0.589,0.62,0.0,0.0841,-6.015,0.0334,79.699,4,0.454,rainy
392,あいにく片想い,ゴールデン☆ベスト 桑田靖子,桑田靖子,2002-11-20,219226,5,9,0,0.627,0.034,0.751,0.000354,0.148,-6.186,0.0439,128.004,4,0.75,rainy
393,かげろう,私のままで・・・+シングルコレクション,Mamiko Takai,2008-07-23,235506,1,5,1,0.715,0.169,0.732,0.00307,0.102,-8.256,0.0303,137.273,4,0.918,rainy
394,Real Valentine,Music,EXILE ATSUSHI,2014-03-12,308160,26,11,0,0.512,0.0677,0.48,0.0,0.211,-5.551,0.0281,123.921,4,0.186,rainy
395,Ice Rain,工藤静香ベスト,Shizuka Kudo,2001-12-05,362986,18,10,1,0.271,0.608,0.353,1.32e-05,0.0899,-9.313,0.0305,73.904,4,0.114,rainy
396,Rain Forest,resonance,Mitsuko Komuro,2011,336740,0,7,0,0.533,0.0337,0.92,0.000269,0.198,-6.637,0.0358,135.984,4,0.121,rainy
397,さよならだけは言わないで,残り火,Mayumi Itsuwa,1990-09-15,196160,0,4,0,0.322,0.623,0.505,2.21e-06,0.325,-13.049,0.0482,174.588,4,0.24,rainy
398,雨とジャスミン,フリージアの雨,Yoko Oginome,1985-03-05,221666,3,1,0,0.576,0.423,0.684,2.54e-05,0.284,-5.178,0.0268,124.514,4,0.79,rainy
399,ひとつの恋が終るとき,Road Show,Yumi Matsutoya,2011-04-06,320144,13,6,1,0.611,0.0112,0.678,0.00118,0.219,-7.745,0.0224,91.978,4,0.694,rainy
400,Rainy Day Woman,Light Mellow,Miki Matsubara,2014-09-17,304600,1,4,0,0.705,0.276,0.682,2.71e-05,0.0799,-9.144,0.0346,119.651,4,0.834,rainy
401,グッドラック・アンド・グッドバイ,TWIN BEST 岡崎 友紀,Yuki Okazaki,1997-03-19,240266,3,7,1,0.331,0.65,0.386,0.0,0.0578,-9.358,0.0401,76.23,4,0.307,rainy
402,12月の雨,MISSLIM,Yumi Arai,1974-10-05,189506,50,3,1,0.612,0.482,0.62,0.000159,0.105,-9.581,0.0309,127.069,4,0.624,rainy
403,青い傘,12ページの詩集,Hiromi Ota,1976-12-05,249146,0,11,0,0.57,0.694,0.389,0.000224,0.132,-10.11,0.0277,73.585,4,0.311,rainy
404,It Will Rain,It Will Rain,Bruno Mars,2011-09-27,257847,63,2,1,0.574,0.359,0.824,0.0,0.0816,-6.885,0.0463,149.981,4,0.434,rainy
405,18カラットの涙,GOLDEN☆BEST limited 浜田朱里 Single Collection,Juri Hamada,2010-03-27,216200,0,11,0,0.706,0.707,0.56,0.000165,0.389,-6.488,0.0366,129.712,4,0.758,rainy
406,スコール,Sweets -Best of Ryoko Shinohara-,Ryoko Shinohara,1995,251093,0,1,1,0.63,0.651,0.583,0.0805,0.0958,-9.549,0.042,93.858,4,0.747,rainy
407,傘クラゲ,HORIZON,Remioromen,2006-05-17,232160,24,7,1,0.453,0.0752,0.603,2.05e-06,0.0925,-5.412,0.0292,77.999,4,0.566,rainy
408,雨の日のバースデー,スインギー,Masamichi Sugi,2017-07-26,187600,1,10,1,0.209,0.967,0.195,0.000261,0.125,-10.861,0.0286,84.575,3,0.0591,rainy
409,ヒッチコック,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,222813,58,1,1,0.547,0.285,0.796,1.05e-06,0.0487,-3.785,0.0368,169.901,4,0.797,rainy
410,ヒカリノアトリエ,ヒカリノアトリエ,Mr.Children,2017-01-11,277226,0,1,1,0.652,0.292,0.819,0.0,0.0526,-3.724,0.0286,111.02,4,0.702,rainy
411,サヨナラから始めよう,あっ、ども。おひさしぶりです。,GReeeeN,2008-01-01,261906,37,1,1,0.682,0.0304,0.777,0.0,0.122,-5.302,0.024,100.02,4,0.726,rainy
412,ブルードットの恋,島田奈美 ゴールデン☆ベスト,島田奈美,2011-05-18,237320,3,0,1,0.721,0.683,0.441,2.97e-06,0.075,-10.477,0.0286,117.582,4,0.4,rainy
413,Bus Stop,太陽の東・月の西,Mikiko Noda,1988-04-21,221626,0,0,0,0.756,0.422,0.616,3.52e-05,0.0488,-13.461,0.0286,135.436,4,0.964,rainy
414,CANDLE IN THE RAIN,GROWING UP “1983~1989”,Tetsuro Oda,2008-09-10,391666,0,0,1,0.511,0.0745,0.798,0.0,0.232,-5.221,0.0344,114.008,4,0.455,rainy
415,Rain,BEST〜BOUNCE & LOVERS〜,Kumi Koda,2007-03-14,306120,21,1,0,0.652,0.0315,0.629,6.46e-06,0.0865,-6.417,0.0271,134.013,4,0.472,rainy
416,雨と泪,ゆずイロハ1997-2017,YUZU,2017-04-26,208773,21,10,1,0.597,0.496,0.55,0.0,0.162,-5.883,0.0289,92.921,3,0.579,rainy
417,追憶,追憶,Kenji Sawada,1974-07-10,285360,11,4,1,0.5,0.0406,0.791,3.05e-06,0.117,-7.867,0.0488,86.244,4,0.748,rainy
418,蛍,10th Anniversary Best,Maiko Fujita,2016-11-23,295453,25,6,0,0.501,0.714,0.585,0.0,0.125,-8.28,0.0297,161.793,4,0.398,rainy
419,蛍,蛍 / RUN,Remioromen,2007-05-09,304000,5,0,1,0.419,0.115,0.616,4.94e-06,0.109,-5.225,0.0314,163.826,4,0.138,rainy
420,蒼の世界,HORIZON,Remioromen,2006-05-17,295333,26,2,1,0.486,0.00322,0.87,9.25e-06,0.262,-4.083,0.0324,139.064,4,0.573,rainy
421,I×U,I×U,SILENT SIREN,2013-10-30,343546,11,7,1,0.487,0.225,0.68,4.71e-06,0.0821,-4.304,0.0342,180.013,4,0.26,rainy
422,ソプラノ,いきものばかり~メンバーズBESTセレクション~,Ikimonogakari,2010-11-03,353106,0,4,1,0.561,0.0346,0.615,0.0,0.147,-4.812,0.0242,141.998,4,0.434,rainy
423,そして僕は途方に暮れる,The LEGEND,Yoshiyuki Osawa,1983,255733,0,0,1,0.875,0.198,0.82,0.000891,0.0806,-8.21,0.0283,120.133,4,0.827,rainy
424,赤い実ハジケタ恋空の下,あいことば,LGMonkees,2012-11-28,258105,0,11,1,0.518,0.617,0.785,0.0,0.0706,-2.647,0.0942,173.994,4,0.877,rainy
425,雨唄,C、Dですと!?,GReeeeN,2015-06-24,264413,17,0,1,0.563,0.0155,0.57,0.0,0.16,-6.787,0.0362,159.958,4,0.524,rainy
426,雨のち晴れ,MY LIFE,INFINITY16,2012-01-01,273866,34,4,1,0.576,0.0409,0.636,0.0,0.395,-4.82,0.0985,89.831,4,0.304,rainy
427,レイニィガール,SUNRISE,Idoling!!!,2010-03-03,269640,1,0,1,0.724,0.24,0.914,6.91e-06,0.0932,-6.185,0.0286,106.007,4,0.903,rainy
428,ベルベット・イースター,YUMING BRAND,Yumi Arai,1976-06-20,225973,27,7,0,0.523,0.55,0.43,0.00978,0.242,-10.015,0.028,118.878,4,0.164,rainy
429,TAXI,WOMAN,鈴木 聖美 with Rats & Star,2013-04-10,280160,0,7,1,0.615,0.551,0.429,5.01e-06,0.0944,-6.725,0.0251,70.007,4,0.224,rainy
430,虹をこえて,花鳥風月,Remioromen,2010-03-03,262800,9,3,1,0.58,0.00224,0.932,0.0,0.287,-5.614,0.0474,137.983,4,0.744,rainy
431,相合傘,HAPPY END PARADE~tribute to はっぴぃえんど~,Various Artists,2002-05-22,213733,1,7,1,0.76,0.203,0.536,0.0051,0.161,-7.164,0.0472,87.035,4,0.811,rainy
432,12月の雨の日,HAPPY END PARADE~tribute to はっぴぃえんど~,Various Artists,2002-05-22,200066,21,5,1,0.511,0.000985,0.873,0.0793,0.0909,-6.875,0.0312,98.404,4,0.582,rainy
433,レイン,dead stock,SID,2011-02-23,255533,0,1,0,0.585,0.0286,0.795,0.0,0.122,-4.905,0.0293,94.964,4,0.666,rainy
434,雨のち晴れ,Atomic Heart,Mr.Children,1994-09-01,334360,0,5,0,0.685,0.207,0.772,0.0,0.13,-7.048,0.0575,98.352,4,0.865,rainy
435,Raining,こううたう,Ko Shibasaki,2015-06-17,315466,13,6,1,0.427,0.141,0.673,0.0,0.208,-4.875,0.0277,159.901,4,0.5,rainy
436,あじさい橋,GOLDEN☆BEST / 城之内早苗 ~アーリー・ヒッツ~,Sanae Jyounouchi,2002-11-20,253000,0,7,1,0.555,0.445,0.616,0.0,0.202,-5.917,0.0263,110.015,4,0.37,rainy
437,にじいろ,レインボーロード,ayaka,2015-04-15,224720,57,2,1,0.643,0.121,0.569,0.0,0.0752,-4.401,0.0232,91.966,4,0.62,rainy
438,Rain,Boys & Girls,Senri Oe,2018-08-05,216146,8,9,1,0.449,0.979,0.143,0.93,0.105,-21.75,0.0543,70.902,4,0.147,rainy
439,桜の雨、いつか,いつか、桜の雨に・・・,Takako Matsu,2000-03-23,347706,42,1,1,0.587,0.52,0.535,0.0047,0.071,-10.289,0.0267,80.01,4,0.349,rainy
440,LOST LOVE IN THE RAIN,Timely!!,Anri,1983-12-05,259066,39,0,1,0.627,0.0845,0.671,0.00502,0.193,-6.341,0.0244,98.928,4,0.432,rainy
441,春の虹,春の虹,Shin Rizumu,2017-04-21,271706,0,10,0,0.596,0.106,0.825,0.00281,0.113,-5.592,0.0324,134.941,4,0.64,rainy
442,つゆのあとさき,さだまさしベスト2,Masashi Sada,2004-03-24,346386,0,2,1,0.236,0.928,0.224,0.0182,0.0767,-13.693,0.0366,134.917,4,0.145,rainy
443,真夏の雨,REBECCA COUPLING SONGS COLLECTION,REBECCA,1995-01-21,299266,0,9,0,0.652,0.00475,0.627,0.0189,0.229,-10.276,0.0324,115.055,4,0.303,rainy
444,相合傘,相合傘,Ayame Goriki,2015-09-02,204320,0,2,1,0.734,0.0246,0.803,0.0,0.0465,-3.273,0.0277,106.465,4,0.802,rainy
445,傘,Ceremony,King Gnu,2020-01-15,203213,0,10,1,0.709,0.374,0.88,0.0,0.0459,-4.322,0.0487,105.084,4,0.687,rainy
446,にわか雨,40th 石川ひとみアンソロジー,Hitomi Ishikawa,2018-03-21,227013,8,8,1,0.728,0.431,0.694,0.0,0.0799,-5.682,0.0318,123.077,4,0.678,rainy
447,ニワカ雨ニモ負ケズ (Album Mix),勇気も愛もないなんて,NICO Touches the Walls,2016-03-16,263493,0,1,1,0.379,0.00601,0.963,0.0,0.0679,-2.685,0.158,185.939,4,0.654,rainy
448,おしゃれな雨音,FAIRY,Yukiko Okada,2015-09-16,261813,10,10,1,0.766,0.24,0.357,5.67e-05,0.0947,-9.132,0.0283,148.623,4,0.753,rainy
449,雨の日のひとりごと,思い出は美しすぎて,Junko Yagami,1978-06-25,228440,11,0,1,0.549,0.75,0.382,0.0,0.304,-10.306,0.0358,133.685,4,0.333,rainy
450,みずいろの雨,みずいろの雨,Junko Yagami,1978-09-05,204000,34,2,0,0.515,0.271,0.549,0.0,0.316,-6.354,0.0342,126.09,4,0.718,rainy
451,雨の街を,"sweet, bitter sweet YUMING BALLAD BEST",Yumi Matsutoya,2001-11-14,260466,12,1,0,0.565,0.739,0.393,0.000845,0.143,-9.309,0.0244,75.537,4,0.229,rainy
452,傘,傘,Eri Takenaka,2009-09-16,287600,0,9,1,0.427,0.565,0.366,1.7e-06,0.147,-7.382,0.0284,75.862,4,0.435,rainy
453,傘,タイム・ラプス,Kinokoteikoku,2018-09-12,348840,30,4,1,0.478,0.228,0.647,3.78e-05,0.0968,-5.723,0.028,143.943,4,0.532,rainy
454,ハマナスの記憶,女,Rumi Shishido,2012-08-15,253813,0,4,1,0.643,0.82,0.28,1.13e-06,0.921,-12.067,0.0383,100.086,4,0.451,rainy
455,テンダー・レイン,高井麻巳子ベスト,Mamiko Takai,2002,296520,11,9,1,0.672,0.0497,0.951,0.167,0.0687,-6.082,0.0354,136.627,4,0.835,rainy
456,サヨナラは雨の日・・・,Starting Over,SPEED,1997-05-21,273373,17,2,1,0.67,0.0233,0.516,0.00776,0.103,-8.097,0.0559,188.163,4,0.147,rainy
457,雨降る東京,魔法の手,Toko Furuuchi,1998-08-19,247733,0,6,0,0.627,0.625,0.429,0.000349,0.121,-8.223,0.0401,171.849,4,0.698,rainy
458,抱きしめたい,Kind of Love,Mr.Children,1992-12-01,324440,0,5,1,0.525,0.131,0.526,7.58e-06,0.107,-8.647,0.0265,144.027,4,0.379,rainy
459,6月の雨,PRISM,Yumi Tanimura,1990-05-12,245013,0,6,1,0.443,0.573,0.798,0.00111,0.165,-5.307,0.0621,116.802,4,0.78,rainy
460,雨の日のささやき(1997),初夏の頃,Shogo Hamada,1997-01-22,248133,0,9,1,0.566,0.0201,0.817,2.2e-06,0.315,-4.851,0.0285,126.052,4,0.673,rainy
461,私は雨,憐哀-レンアイ-,SID,2004-12-22,272906,0,4,0,0.604,0.62,0.63,0.0,0.101,-6.322,0.0682,136.904,4,0.546,rainy
462,紫陽花のうた,The Best of Shogo Hamada vol.1,Shogo Hamada,2006-08-09,298426,0,0,1,0.483,0.157,0.551,3.36e-05,0.232,-6.862,0.0256,77.927,4,0.291,rainy
463,こんな夜は I MISS YOU,J.BOY,Shogo Hamada,1999,130759,32,10,1,0.746,0.285,0.522,0.0,0.142,-5.316,0.0293,95.261,4,0.772,rainy
464,PS ポカンポカンと雨が降る,研ナオコ ベスト・コレクション32,Naoko Ken,2008-02-20,231853,14,6,0,0.712,0.459,0.636,0.00563,0.0826,-7.513,0.0278,123.923,4,0.847,rainy
465,雨のラブソング,なみだ,Sonoko Inoue,2017-07-26,276293,16,11,0,0.649,0.0313,0.874,0.0,0.222,-4.662,0.0351,114.071,4,0.636,rainy
